synthetic_image_path,object_id,class_id,class_name,image_path,content_hash,source_group_id,duplicate_group_id,scale,rotation_degrees,horizontal_flip,brightness,contrast,saturation,blur_radius,noise_standard_deviation,alpha_feather_radius,placed_x1,placed_y1,placed_x2,placed_y2,maximum_iou,maximum_existing_occlusion,placement_retries,placement_seed,source_foreground_mean_luminance,source_mask_largest_component_fraction,source_foreground_bbox_fill
datasets/processed/aquarium/synthetic/v1/images/synthetic-000083-b8b7dfcf7dc9.jpg,obj-1c5894bc620cacbe,0,fish,datasets/raw/aquarium/export/train/images/IMG_2558_jpeg_jpg.rf.f98546f54e44d64d7284e1116d7ca99d.jpg,4cccecc9e5ca0fea00a8e4d313a6fd2f5ac267157b497236a2aa6222396512ee,reviewed-scene-large-blue-shark-ray,,0.8412649152,-4.9632412150,true,1.0245883693,1.0040083182,0.9071395030,0.9453862467,0.0000000000,0.5205559524,268,230,374,270,0.0000000000,0.0000000000,0,13449126640736564325,118.5526275635,0.9591230026,0.4892727273
datasets/processed/aquarium/synthetic/v1/images/synthetic-000084-9b3956cb4673.jpg,obj-70f3a5562f7b6715,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2313_jpeg_jpg.rf.c493f660b195b8edec3ee3fa0c626868.jpg,ca25ab80b515217396aa518e4a5540cff9c19b92f0cc51b4b0ce483d3bf7a263,penguin-capture-2282-2354,,0.7047530190,8.5439707273,false,0.9876432179,0.9392057109,1.0853323586,0.0000000000,2.1035279472,1.8456960815,432,523,510,558,0.0230769231,0.0230769231,0,7444970584039846107,205.0163574219,0.9911642412,0.4859813084
datasets/processed/aquarium/synthetic/v1/images/synthetic-000084-9b3956cb4673.jpg,obj-9d40b5d6b3a9d080,0,fish,datasets/raw/aquarium/export/train/images/IMG_8470_jpg.rf.5c11524bbae1866b8f848725d86d5142.jpg,12e45e53e6358411c7ae245aa2e2554ed725fc19f049e6d3cf75642ec6683aa2,source-0049,,0.9991819439,10.6430129017,false,0.9725982166,0.9394913168,0.9933314115,0.0000000000,0.0000000000,1.1752927057,30,50,332,340,0.0000000000,0.0000000000,0,14477384175684805946,70.9120025635,0.9993930598,0.5151927129
datasets/processed/aquarium/synthetic/v1/images/synthetic-000085-f1ac2d62d129.jpg,obj-4dbab7862a55be85,0,fish,datasets/raw/aquarium/export/train/images/IMG_8544_jpg.rf.e4e5c8c67143fdcaa8e9da9400e8f3ee.jpg,1118a02ff4a078ad19f3df16872d00b3ddc9b664e1280bff4684fd04e803dc40,source-0066,,0.8617760131,8.6346280078,true,0.9755909018,0.9466565292,0.9423946213,0.0000000000,0.0000000000,1.4528207977,409,963,443,1018,0.0000000000,0.0000000000,0,12168157430198194326,200.9156494141,1.0000000000,0.7053921569
datasets/processed/aquarium/synthetic/v1/images/synthetic-000086-01a6bfe5199d.jpg,obj-e5bc5513d5890c37,0,fish,datasets/raw/aquarium/export/train/images/IMG_2280_jpeg_jpg.rf.5abcce5be523f6507bbaf731dd671226.jpg,1b4f4a56784acd3d0f3a48e4fef969865281ac0b1fa2ffde7da96e0e554bf74f,source-0029,,1.1269552176,-9.4422814288,true,0.8834069516,1.0946390174,0.9828439702,0.0000000000,0.0000000000,1.0402412589,328,664,373,711,0.0084969789,0.0084969789,0,15490344512371982329,55.6756439209,1.0000000000,0.6464285714
datasets/processed/aquarium/synthetic/v1/images/synthetic-000087-6476e8c0735d.jpg,obj-a5210c15194de20b,0,fish,datasets/raw/aquarium/export/train/images/IMG_2461_jpeg_jpg.rf.a9a7293e2e45a5e3b9d7cc10d45c37dd.jpg,5761552923f42d76bf2fd255d66313f226fb14d235c7da0311361923d6e3a3dd,reviewed-scene-large-blue-shark-ray,,0.8369620070,8.6050415759,false,1.0983424022,0.8773970591,0.9625777678,0.0000000000,0.0000000000,1.4228169286,610,553,697,614,0.0000000000,0.0000000000,0,1827120971635575051,132.7769622803,1.0000000000,0.7313664596
datasets/processed/aquarium/synthetic/v1/images/synthetic-000087-6476e8c0735d.jpg,obj-70f3a5562f7b6715,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2313_jpeg_jpg.rf.c493f660b195b8edec3ee3fa0c626868.jpg,ca25ab80b515217396aa518e4a5540cff9c19b92f0cc51b4b0ce483d3bf7a263,penguin-capture-2282-2354,,0.6571377239,-2.8153871373,false,0.8691663832,0.9348635981,1.1419227125,0.0000000000,0.0000000000,0.5159590546,142,324,213,351,0.0000000000,0.0000000000,0,14108058870459426272,205.0163574219,0.9911642412,0.4859813084
datasets/processed/aquarium/synthetic/v1/images/synthetic-000088-3ea94770ecbc.jpg,obj-c930fd592ebaec91,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2345_jpeg_jpg.rf.1c32346981ba9d501078eb82f2c63555.jpg,8d47ccc082ea902f975fb3dd8be5ed33a477f20e9de5212f9730cd4c8bf6713d,penguin-capture-2282-2354,,1.0503640446,8.1543194173,true,0.8985844717,1.0720879616,1.0112343848,0.7167047207,0.0000000000,0.6690303275,205,69,239,127,0.0000000000,0.0000000000,0,9547063989038238979,249.2322540283,1.0000000000,0.7034023669
datasets/processed/aquarium/synthetic/v1/images/synthetic-000088-3ea94770ecbc.jpg,obj-62c727f70653cd61,0,fish,datasets/raw/aquarium/export/train/images/IMG_2394_jpeg_jpg.rf.3994f29b2f24a3104ed3404617128485.jpg,9c4e044bec583e73cb1ec510e6707e6fb5bdf2c02e874cad77a91decea5ea787,reviewed-scene-tropical-coral,,1.0564039714,0.6357010220,false,1.0801435174,1.1139583773,0.8933936089,0.7447451853,0.0000000000,0.8139748099,427,613,558,857,0.0923454737,0.1364002764,0,12515794188760068401,83.9696426392,1.0000000000,0.6005094614
datasets/processed/aquarium/synthetic/v1/images/synthetic-000089-c752d301143d.jpg,obj-ed89c04420755440,0,fish,datasets/raw/aquarium/export/valid/images/IMG_2279_jpeg_jpg.rf.c93235205522529fc7e9626bf9175cba.jpg,2d328437869b4bde8af7a64a8a767acfc474ed5e1735231df96d44a99b0ebbcd,source-0029,,0.8301131764,8.0349727120,false,1.1238599632,1.0336040687,1.0798155144,0.0000000000,0.0000000000,1.7445084896,437,537,619,675,0.0000000000,0.0000000000,0,345276668677092919,58.4050827026,0.9998311239,0.3845129870
datasets/processed/aquarium/synthetic/v1/images/synthetic-000089-c752d301143d.jpg,obj-a1eb328ebfcfccbb,0,fish,datasets/raw/aquarium/export/valid/images/IMG_8465_jpg.rf.4e9f92133e269119a82e502339b7981e.jpg,5dd449b21099cc308c1a612ea48a1f6fcaac3a5cc8c4ecef901ea4cc943849ab,source-0048,,0.7945399152,-1.6338999134,true,1.0245000896,0.9337325523,1.0188199572,0.0000000000,0.0000000000,1.8437842671,589,968,630,1008,0.0000000000,0.0000000000,0,9967490199792626980,104.5240402222,1.0000000000,0.5513413506
datasets/processed/aquarium/synthetic/v1/images/synthetic-000090-d31b3a5df2ac.jpg,obj-2ad1c180e74b6181,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2318_jpeg_jpg.rf.f073a5ac61db9f821cc03d23f4a22ea6.jpg,c12189b01e0090414a156dd3e3ee87041cb8dc3f847e0c41301d14372466d2fc,penguin-capture-2282-2354,,1.0864472889,10.5986493488,true,1.1281977825,1.0657301767,0.8600199154,0.7685479788,0.0000000000,0.6479750637,252,136,298,217,0.0000000000,0.0000000000,0,3719331349890363170,168.8792724609,1.0000000000,0.5935353535
datasets/processed/aquarium/synthetic/v1/images/synthetic-000090-d31b3a5df2ac.jpg,obj-94c0b225a1a01d7f,0,fish,datasets/raw/aquarium/export/test/images/IMG_2448_jpeg_jpg.rf.28ce79dab47ad525751d5407be09bc3d.jpg,fe3a935417a7c0aa7266b6ff86c8c25da3621f4c75908d14bd67e2f55e8bef8d,reviewed-scene-large-blue-shark-ray,,0.8934316988,-6.1583980100,true,0.9756258276,0.9633869398,1.0003059059,0.0000000000,2.9240329409,0.9110722676,551,669,678,781,0.0000000000,0.0000000000,0,13962936908701070098,110.2705841064,1.0000000000,0.5855783490
datasets/processed/aquarium/synthetic/v1/images/synthetic-000091-19052ae68f79.jpg,obj-2e942b17aa9faf9b,0,fish,datasets/raw/aquarium/export/test/images/IMG_8497_MOV-5_jpg.rf.3deffb208d656b7845661c5e33dd1afb.jpg,2ea84b19345b216c03309e888c967b174d7f96b099d1160ead3e992342fd1d7b,source-0022,,0.7951039018,6.0160849848,false,1.1284454779,1.0282751693,1.0343063866,0.0000000000,0.0000000000,1.1256001964,522,738,578,775,0.0000000000,0.0000000000,0,17428013996525534461,124.9029693604,1.0000000000,0.5692307692
datasets/processed/aquarium/synthetic/v1/images/synthetic-000092-2d6c524dc5bd.jpg,obj-9d31347acd9c4eb3,0,fish,datasets/raw/aquarium/export/train/images/IMG_8386_jpg.rf.12f46bb864b93a578eb4a76e778dad9c.jpg,762c444079f8ed90ca5e1eafcffb9684001d4bc3d8c68c12b08314c085aec546,reviewed-scene-freshwater-root-rock,,0.9083419826,9.5951214997,true,1.0984658090,0.8537776154,0.9824010941,0.0000000000,0.0000000000,0.9142676990,298,175,422,327,0.0000000000,0.0000000000,1,2517373288881068284,179.0319671631,1.0000000000,0.6473056125
datasets/processed/aquarium/synthetic/v1/images/synthetic-000093-245ddb822269.jpg,obj-a60214e77f6173c5,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2350_jpeg_jpg.rf.c77c8bea4bbacefbccb48673c5f40171.jpg,55b453a4a8f09969529faad7b34b624db981c5f3370fbe4660d6440f43eb8e59,penguin-capture-2282-2354,,0.8756014591,-6.6357041826,true,1.1077728982,0.9297724530,1.0098615530,0.0000000000,0.0000000000,0.9577218103,22,22,206,131,0.0000000000,0.0000000000,0,8360164575247243703,173.2844696045,0.9912422217,0.4857089552
datasets/processed/aquarium/synthetic/v1/images/synthetic-000094-187af39087fa.jpg,obj-bf3e04aceb3e0c38,0,fish,datasets/raw/aquarium/export/train/images/IMG_2506_jpeg_jpg.rf.5b0e0ae2d8038056ce3a19b260b9ed55.jpg,c7beb75ef77c18202277f17eb75fca0a9f3b48dbe82df61e58513af33db4dcc9,reviewed-scene-large-blue-shark-ray,,0.9879718950,4.9162124516,false,0.8720778033,1.1465182067,0.9853174780,0.0000000000,0.0000000000,0.5084262457,373,42,394,60,0.0000000000,0.0000000000,0,2473742211459121559,64.3005294800,1.0000000000,0.6253869969
datasets/processed/aquarium/synthetic/v1/images/synthetic-000095-3481ccad8db0.jpg,obj-e7a4480729759889,0,fish,datasets/raw/aquarium/export/train/images/IMG_2426_jpeg_jpg.rf.50808902673305d18d0d44531b5a8bfb.jpg,45915b212b25adb48cef99f0a24bf7043d50bec6d869eb05062cdacadf813784,reviewed-scene-large-blue-shark-ray,,0.6732412465,-9.7265356987,true,0.9579675604,0.8962140716,0.8721655300,0.0000000000,0.0000000000,0.7776846592,402,41,497,105,0.0000000000,0.0000000000,0,11828357383325785124,183.4389038086,1.0000000000,0.4735705027
datasets/processed/aquarium/synthetic/v1/images/synthetic-000095-3481ccad8db0.jpg,obj-53b780b4ca16db92,4,shark,datasets/raw/aquarium/export/train/images/IMG_2560_jpeg_jpg.rf.121b55027c132565ca11f89e21ea6722.jpg,e40b415addda8b10c1ebb14005f47bfb231e5d7ab08f10a709f6509e8e32e3c6,reviewed-scene-large-blue-shark-ray,,1.0257103974,-11.2420719582,true,0.9880874332,1.0666669694,0.9565283796,0.8252109621,2.6708815565,0.7363268597,93,61,381,270,0.0000000000,0.0000000000,0,5280091000308765393,72.0206146240,0.9999295254,0.4813589796
datasets/processed/aquarium/synthetic/v1/images/synthetic-000095-3481ccad8db0.jpg,obj-056d6dfaa2add3f9,0,fish,datasets/raw/aquarium/export/valid/images/IMG_8571_MOV-3_jpg.rf.dcfbae1a6996c6208f63e848e7947ec4.jpg,f6d39b3e05cc859b2393bcea764efc3e0af797e753401d01ec3acc98cc554601,source-0072,duplicate-0008,1.0608385880,10.6420672457,true,0.8528084537,0.9883186154,1.0659309459,0.0000000000,0.0000000000,1.7694404160,405,516,496,589,0.0806502525,0.0806502525,0,2713553969839258546,57.2015075684,0.9972183588,0.2951559934
datasets/processed/aquarium/synthetic/v1/images/synthetic-000096-caba104bf6fd.jpg,obj-d695e0537df95852,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2333_jpeg_jpg.rf.0dfdf7c17f438c4a2eacebdfef82bdeb.jpg,7f1928c2653bbe24536b65fe25c276f281a16272de5d8fce3530a0fb411221e6,penguin-capture-2282-2354,,0.9376228407,0.9162688637,true,1.0217242032,0.9351678335,0.9691819241,0.0000000000,0.0000000000,0.7384124662,271,125,326,161,0.0924784217,0.0966494845,0,13370605561369219041,138.1831359863,1.0000000000,0.6987468672
datasets/processed/aquarium/synthetic/v1/images/synthetic-000096-caba104bf6fd.jpg,obj-040132d2c0a190de,0,fish,datasets/raw/aquarium/export/train/images/IMG_8580_jpg.rf.9b5f56c09ea8a7933c2c575f7e9a3f14.jpg,ea1f1c0590e36e1905979a0e4eda4f29ea869039c0843e57dff628f596ec501b,source-0076,,0.9709148241,3.9506564287,false,0.8832473132,0.9680322408,0.9670838992,0.0000000000,0.0000000000,1.5048538308,50,875,74,896,0.0000000000,0.0000000000,0,12552690691975002457,147.7760009766,1.0000000000,0.3809523810
datasets/processed/aquarium/synthetic/v1/images/synthetic-000097-f51c058205d5.jpg,obj-ca13a280efdfc578,0,fish,datasets/raw/aquarium/export/valid/images/IMG_3183_jpeg_jpg.rf.342a406c147ecc3678bc2669b9d2f2b6.jpg,ac1ffa176d9347dafb75e5ae4167e6a9e58a1ea63300758d7aa54b97560c4bb7,reviewed-scene-dark-rock-starfish,,0.8398217900,0.3412236885,true,1.0346895211,1.0431085277,1.0294017981,0.0000000000,0.0000000000,0.7703274618,104,804,212,955,0.0000000000,0.0000000000,0,1036724727867018673,80.0858535767,1.0000000000,0.4680608711
datasets/processed/aquarium/synthetic/v1/images/synthetic-000098-d50c4a147d74.jpg,obj-fd86bc4058289418,1,jellyfish,datasets/raw/aquarium/export/valid/images/IMG_8593_MOV-1_jpg.rf.9aa3076a6322416b5ce1c892d97a102a.jpg,0d9104939be19a1939ee5656999289cbac40e668863b5a25d130425e93145e38,source-0079,,0.7971468599,-1.4967315319,true,0.9452399763,0.9728449797,1.0212117726,0.0000000000,0.0000000000,1.4464485769,444,984,479,1021,0.0000000000,0.0000000000,0,4842269119746597456,162.4710998535,1.0000000000,0.6923076923
datasets/processed/aquarium/synthetic/v1/images/synthetic-000098-d50c4a147d74.jpg,obj-6769a2fd61cd4e95,0,fish,datasets/raw/aquarium/export/train/images/IMG_8581_MOV-4_jpg.rf.1d8182747d4e43163f55b5bdbf36a8af.jpg,b85cb69120d1f16e5237062dfdc17daa1936e2c2a3d57b734dd352acb3937a2c,source-0077,,1.0279403707,-11.0537039912,false,1.1137571056,1.0752786014,0.9557126704,0.0000000000,0.0000000000,0.9720954834,78,288,114,312,0.0000000000,0.0000000000,0,10925933238163150018,114.3004837036,1.0000000000,0.6539682540
datasets/processed/aquarium/synthetic/v1/images/synthetic-000099-421833897604.jpg,obj-01d97e473d632c19,0,fish,datasets/raw/aquarium/export/train/images/IMG_2560_jpeg_jpg.rf.121b55027c132565ca11f89e21ea6722.jpg,e40b415addda8b10c1ebb14005f47bfb231e5d7ab08f10a709f6509e8e32e3c6,reviewed-scene-large-blue-shark-ray,,1.0810325042,9.3942123627,true,0.8998258364,1.1107322842,0.9721151376,0.0000000000,0.0000000000,1.9889428365,180,874,290,946,0.0000000000,0.0000000000,1,1356046941273358479,106.8278656006,1.0000000000,0.6063636364
datasets/processed/aquarium/synthetic/v1/images/synthetic-000099-421833897604.jpg,obj-474c8a955583013b,0,fish,datasets/raw/aquarium/export/train/images/IMG_2564_jpeg_jpg.rf.9408f71747791414c81ea69f05c758f4.jpg,5af474c89f77768752960546fbae096833cd02e1e560c5a23ba81924118ba3b1,reviewed-scene-large-blue-shark-ray,,1.0973346143,-5.2030976362,true,1.0964382426,0.9223492148,0.9728675797,0.0000000000,0.0000000000,1.1042837128,195,120,285,182,0.0000000000,0.0000000000,0,18003024958756308570,110.7612380981,1.0000000000,0.6851851852
datasets/processed/aquarium/synthetic/v1/images/synthetic-000100-c213edc083d1.jpg,obj-c930fd592ebaec91,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2345_jpeg_jpg.rf.1c32346981ba9d501078eb82f2c63555.jpg,8d47ccc082ea902f975fb3dd8be5ed33a477f20e9de5212f9730cd4c8bf6713d,penguin-capture-2282-2354,,0.9579927301,-6.5456051558,true,1.0667953711,0.9298003965,1.0719449509,0.0000000000,0.0000000000,0.6436009647,43,802,69,853,0.0037878788,0.0038986355,0,1165093158239522494,249.2322540283,1.0000000000,0.7034023669
datasets/processed/aquarium/synthetic/v1/images/synthetic-000101-81836ae8652a.jpg,obj-ef4e0c183ebc82e9,1,jellyfish,datasets/raw/aquarium/export/train/images/IMG_2476_jpeg_jpg.rf.8ccde2bbb1a8cc7205cbf4c0343ac96b.jpg,f5f21ace50e900626d1ba45f3787c083c591797be51432afd15259c7c5886bf2,reviewed-scene-orange-jellyfish,,0.7652339167,-3.0576261165,false,0.8709146876,0.8638311094,1.0948887947,0.0000000000,0.0000000000,1.1001776974,10,642,192,736,0.0000000000,0.0000000000,0,4757848325275873084,78.2225265503,1.0000000000,0.7913995726
datasets/processed/aquarium/synthetic/v1/images/synthetic-000101-81836ae8652a.jpg,obj-54be176792cda573,0,fish,datasets/raw/aquarium/export/train/images/IMG_2565_jpeg_jpg.rf.5e9644aca24248d1bd9d06836921783f.jpg,915ef588c2d2aedb046bc2100e3300bc091f0d0825902a2648e8a7d8f60d6852,reviewed-scene-large-blue-shark-ray,,0.8160644918,4.3573815687,false,0.8651925301,1.1010877367,0.9767864878,0.0000000000,0.0000000000,0.8451986397,676,692,747,744,0.0000000000,0.0000000000,0,12583589158778094491,100.9448928833,1.0000000000,0.6225981621
datasets/processed/aquarium/synthetic/v1/images/synthetic-000101-81836ae8652a.jpg,obj-1388887162428453,0,fish,datasets/raw/aquarium/export/train/images/IMG_8580_jpg.rf.9b5f56c09ea8a7933c2c575f7e9a3f14.jpg,ea1f1c0590e36e1905979a0e4eda4f29ea869039c0843e57dff628f596ec501b,source-0076,,0.8091787990,10.4487194317,false,1.0600288416,1.0610977563,0.9167308125,0.0000000000,0.0000000000,1.2821482257,736,36,764,71,0.0000000000,0.0000000000,0,16254962650298665542,39.8334426880,1.0000000000,0.6852343059
datasets/processed/aquarium/synthetic/v1/images/synthetic-000102-7be46f1fe550.jpg,obj-7afe520f017ad932,0,fish,datasets/raw/aquarium/export/train/images/IMG_2402_jpeg_jpg.rf.ff2e5af0a2d1693c155a01d7494fc8e4.jpg,d27042bb3cdf4ca87f5f197d645208c8cf05ec232bb75d8fbcab70f80a319449,reviewed-scene-tropical-coral,,1.0308003832,1.7323609297,true,1.1186736117,0.8791132475,0.9312500180,0.9121015953,0.0000000000,1.7507960122,125,112,168,158,0.0000000000,0.0000000000,0,418794926917786496,160.8701477051,1.0000000000,0.7256756757
datasets/processed/aquarium/synthetic/v1/images/synthetic-000102-7be46f1fe550.jpg,obj-cb4919b91eb2c794,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2325_jpeg_jpg.rf.a8ebf587a5ae7d2f8c58f977583e344c.jpg,c2786e346dfb7f6de7ebc653dd52c6654f141ad5a44514132ac31d9b1e32df7d,penguin-capture-2282-2354,,1.1755924175,-10.6063588107,true,0.9185047628,1.0120244239,0.8918649984,0.0000000000,0.0000000000,0.9129996439,60,738,73,760,0.0000000000,0.0000000000,0,15407619195716800472,165.9476318359,1.0000000000,0.8000000000
datasets/processed/aquarium/synthetic/v1/images/synthetic-000102-7be46f1fe550.jpg,obj-ce120d8414b5b16d,1,jellyfish,datasets/raw/aquarium/export/test/images/IMG_2465_jpeg_jpg.rf.7e699ec1d2e373d93dac32cd02db9438.jpg,a8149617537830e68a6b24ba60215acb9d8677955ee4f440f043e21f89248c73,reviewed-scene-orange-jellyfish,,0.8963140339,-9.5004050629,true,1.0873398360,1.1431128060,1.0576992335,0.0000000000,0.0000000000,0.9389002961,590,568,694,633,0.0000000000,0.0000000000,0,2514738790594403776,124.9918518066,1.0000000000,0.7908986175
datasets/processed/aquarium/synthetic/v1/images/synthetic-000103-429f5474e517.jpg,obj-e695298caf07f1e7,0,fish,datasets/raw/aquarium/export/train/images/IMG_2433_jpeg_jpg.rf.22485b09320c5d7924c4c86641f4826c.jpg,dff05340e83311d373bf291a506c4fcf3573463654b0aa997c0ddf8c3321d601,reviewed-scene-large-blue-shark-ray,,0.9448871825,4.2631859420,true,1.1226165229,1.0975592047,0.8668178804,0.0000000000,0.0000000000,1.6872308661,423,401,561,441,0.0217758351,0.0217758351,0,16708011011109230446,74.6176223755,1.0000000000,0.7160965795
datasets/processed/aquarium/synthetic/v1/images/synthetic-000104-07b75edff8ac.jpg,obj-561161cc7bcffa43,4,shark,datasets/raw/aquarium/export/train/images/IMG_2560_jpeg_jpg.rf.121b55027c132565ca11f89e21ea6722.jpg,e40b415addda8b10c1ebb14005f47bfb231e5d7ab08f10a709f6509e8e32e3c6,reviewed-scene-large-blue-shark-ray,,0.6589322388,-11.9427915927,false,1.1157144637,1.0945017024,1.1216750492,0.0000000000,0.0000000000,1.8632258137,100,359,165,409,0.0000000000,0.0000000000,0,7105587351094103017,48.3692092896,1.0000000000,0.7598369373
datasets/processed/aquarium/synthetic/v1/images/synthetic-000105-98bdbe8626df.jpg,obj-da728e1f9762108d,0,fish,datasets/raw/aquarium/export/train/images/IMG_2593_jpeg_jpg.rf.58aeb2909a359dbecf429949aeef4785.jpg,3959a6c3a40c76aee5d3b0354102f25bd963f9f879cb54a3b904de40a5835577,reviewed-scene-large-blue-shark-ray,,0.7557680428,-9.6849865782,true,1.0931917365,1.0228270373,0.9739579231,0.9920691773,0.0000000000,1.1781995026,330,55,378,86,0.0000000000,0.0000000000,0,268611837695820914,51.5627937317,1.0000000000,0.6257309942
datasets/processed/aquarium/synthetic/v1/images/synthetic-000105-98bdbe8626df.jpg,obj-54842e0459510097,0,fish,datasets/raw/aquarium/export/test/images/IMG_2450_jpeg_jpg.rf.ff673921373de3bfc275863e3befeefe.jpg,f701583475fb953a3c15f1fcde55f5e28f848ce319cadf74cae2e4879819023c,reviewed-scene-large-blue-shark-ray,,1.2364080642,11.5634146018,false,1.0369089471,1.0400192138,0.9791236677,0.7454163859,0.0000000000,0.7352709732,218,646,437,774,0.1108492431,0.1108492431,1,18203343009539111502,118.4197998047,0.9993330369,0.5223551272
datasets/processed/aquarium/synthetic/v1/images/synthetic-000105-98bdbe8626df.jpg,obj-f4021191400d2813,0,fish,datasets/raw/aquarium/export/train/images/IMG_8517_MOV-6_jpg.rf.951387a4d17ab16e6d56234d3046ddfd.jpg,83297fb2cb64fc8a033e249f4b3766fe4adb0056c100447bca3334a7cfdf1681,source-0058,,0.8823688631,3.9464021391,true,0.9591554824,1.0118051230,0.8647677949,0.0000000000,0.0000000000,0.6279898176,147,384,363,504,0.0758485499,0.0777273374,0,1076839869952353027,64.0714492798,1.0000000000,0.7236285547
datasets/processed/aquarium/synthetic/v1/images/synthetic-000106-9afb344a86a1.jpg,obj-4a1a05567681469d,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2323_jpeg_jpg.rf.035c5370cfa9efce40a515ce4ec72179.jpg,449d76b624f5c83b99c6d46c128deecfcff253fc9a261b0ef230f2ae1f541211,penguin-capture-2282-2354,,1.0785457809,11.9212453431,false,0.9960187968,1.0318838170,1.0874384475,0.5650252207,0.0000000000,1.5203209024,524,145,716,261,0.0000000000,0.0000000000,1,7667196197377614643,86.7218780518,1.0000000000,0.6616483516
datasets/processed/aquarium/synthetic/v1/images/synthetic-000107-7970810edf76.jpg,obj-8f2f0b65918215eb,0,fish,datasets/raw/aquarium/export/valid/images/IMG_2424_jpeg_jpg.rf.16ecdfc5f663a44f0398b2dc270dc081.jpg,1303cd8f8f36be0af7c54e1aa442e45d302c59253d2361ea3ab7f175895f2c56,reviewed-scene-large-blue-shark-ray,,0.6877490211,5.0557895866,true,0.9864262920,0.9352853538,0.9870400540,0.0000000000,0.0000000000,1.8880624342,215,837,260,865,0.0000000000,0.0000000000,0,15878230204745955599,70.1260833740,1.0000000000,0.5726851852
datasets/processed/aquarium/synthetic/v1/images/synthetic-000108-f64976811b72.jpg,obj-37a19765618f8dcc,0,fish,datasets/raw/aquarium/export/train/images/IMG_8517_MOV-4_jpg.rf.82cc2fd5812151d35ce655a5b25f5215.jpg,fd63679f1d27208d0c8a89fb1d2e03b67106c2e73f7444b23ecd2c013ac0f634,source-0058,,1.2097504258,-10.9055037562,true,1.0096751125,0.8713837854,0.9755897394,0.6951777543,2.5614302444,1.1354767357,832,584,911,703,0.0000000000,0.0000000000,0,7394663139394827560,132.8762054443,1.0000000000,0.6975806452
datasets/processed/aquarium/synthetic/v1/images/synthetic-000108-f64976811b72.jpg,obj-dfda682145c4f8cc,0,fish,datasets/raw/aquarium/export/train/images/IMG_2274_jpeg_jpg.rf.2f319e949748145fb22dcb52bb325a0c.jpg,2dbd42d793b7747cf475d828cb60b50da7b5599abc5b76b2f60b72c696ee98a2,source-0029,,1.1090876499,-1.0239210773,false,1.0352010255,0.9302824280,1.0886709892,0.0000000000,0.9749575033,1.4052468523,647,620,851,695,0.0612218594,0.1515796192,0,15301158270447345892,35.0853042603,0.9871250914,0.6090714668
datasets/processed/aquarium/synthetic/v1/images/synthetic-000108-f64976811b72.jpg,obj-8e37db3eab14d4b4,0,fish,datasets/raw/aquarium/export/valid/images/IMG_2396_jpeg_jpg.rf.b2b09051961c31a2c174197d01df0210.jpg,0154c5eff20c3a7bc927b910cad91577ca4e2ec0dbc33bcd63820995ff4d28d8,reviewed-scene-tropical-coral,,0.7169950388,7.8941324899,false,1.0280240792,0.9396499424,1.0891797833,0.6369810024,0.0000000000,1.9571567242,233,412,377,527,0.0399173141,0.0447320073,0,9483945699982086482,75.4317550659,0.9998300091,0.5925130099
datasets/processed/aquarium/synthetic/v1/images/synthetic-000109-b97415b66799.jpg,obj-fadd2393f13a6047,1,jellyfish,datasets/raw/aquarium/export/train/images/IMG_2463_jpeg_jpg.rf.da774058e67ba22ec38a84ac948b4014.jpg,98e0dec69036129e54f842c79d46a1f2da5946111cc472ef76d27815641dd715,reviewed-scene-orange-jellyfish,,0.8307236328,2.0686788593,false,1.1284475952,0.9903003894,0.8637854596,0.5051450660,0.0000000000,0.9651974449,359,61,469,136,0.0000000000,0.0000000000,0,7578855031368273117,137.2877960205,0.9998788613,0.7355430812
datasets/processed/aquarium/synthetic/v1/images/synthetic-000109-b97415b66799.jpg,obj-a050a73bb09a6052,0,fish,datasets/raw/aquarium/export/train/images/IMG_8581_MOV-3_jpg.rf.186677ddac0ca95f01b07c0814c87171.jpg,78b39ddec3491f06ce4c4ff08fe1137656e463104c22a57e55d4f978e2a5fba7,source-0077,,1.2434364936,-1.8382911669,true,1.0199186575,0.9729069430,0.9492937406,0.0000000000,0.0000000000,1.1494965389,166,395,188,410,0.0000000000,0.0000000000,0,3575207275873060114,99.6578292847,1.0000000000,0.7407407407
datasets/processed/aquarium/synthetic/v1/images/synthetic-000110-4213196eb343.jpg,obj-34bd5c242bebce3c,0,fish,datasets/raw/aquarium/export/train/images/IMG_2601_jpeg_jpg.rf.6db2e040b561c055befb49ca877632b3.jpg,bd114aba25df0c4a7b8e863b1e79e9afa11409a6753a661ef2193fab1291e26e,reviewed-scene-large-blue-shark-ray,,0.9229885576,-7.9494993590,true,0.9300949496,1.1087802919,1.0365449634,0.0000000000,0.0000000000,1.7244264480,169,564,211,594,0.0058737973,0.0058737973,0,17481709332271658628,61.0818061829,1.0000000000,0.6703296703
