object_id,class_id,class_name,image_path,label_path,content_hash,source_group_id,duplicate_group_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,yolo_x_center,yolo_y_center,yolo_width,yolo_height,image_width,image_height,crop_width,crop_height,crop_area,object_size_category,touches_left_edge,touches_top_edge,touches_right_edge,touches_bottom_edge,extraction_method,crop_output_path,mask_output_path,crop_hash,mask_hash,mask_coverage,foreground_area,extraction_quality_status,extraction_quality_notes,inclusion_status,exclusion_reason
obj-0dc5e951102704bf,0,fish,datasets/raw/aquarium/export/train/images/IMG_2456_jpeg_jpg.rf.7ea8891568b40b0618d829c3810ec332.jpg,datasets/raw/aquarium/export/train/labels/IMG_2456_jpeg_jpg.rf.7ea8891568b40b0618d829c3810ec332.txt,dad78d1988bfd5499b3b7048c29db07936025f451faae5e4bbe3c618d272bf91,reviewed-scene-large-blue-shark-ray,,544,662,634,736,0.7669270833,0.6826171875,0.1171875000,0.0722656250,768,1024,90,74,6660,medium,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0dc5e951102704bf.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0dc5e951102704bf.png,85c6cef1547073e22fa05280e6873815675118979cbae2af1b43a6edcdab76a5,84de73cb284c474918b18f8182494711d18e8859c1489019fb5e4afb80967e8f,0.4690690691,3124,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0dcbe0191884d567,4,shark,datasets/raw/aquarium/export/train/images/IMG_2461_jpeg_jpg.rf.a9a7293e2e45a5e3b9d7cc10d45c37dd.jpg,datasets/raw/aquarium/export/train/labels/IMG_2461_jpeg_jpg.rf.a9a7293e2e45a5e3b9d7cc10d45c37dd.txt,5761552923f42d76bf2fd255d66313f226fb14d235c7da0311361923d6e3a3dd,reviewed-scene-large-blue-shark-ray,,546,552,712,616,0.8190104167,0.5703125000,0.2161458333,0.0625000000,768,1024,166,64,10624,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0dcbe0191884d567.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0dcbe0191884d567.png,08b6b4f8ba4cab5d34d1972263909fb5d54f3d61cf1f50dd614a5f057c4df542,9781e51463bf9a571a65e95cb04f896f1fb65750392fdc2d5e62952dd23b4c36,0.1574736446,1673,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0ddf9d0bf2debb05,0,fish,datasets/raw/aquarium/export/test/images/IMG_2450_jpeg_jpg.rf.ff673921373de3bfc275863e3befeefe.jpg,datasets/raw/aquarium/export/test/labels/IMG_2450_jpeg_jpg.rf.ff673921373de3bfc275863e3befeefe.txt,f701583475fb953a3c15f1fcde55f5e28f848ce319cadf74cae2e4879819023c,reviewed-scene-large-blue-shark-ray,,26,239,176,303,0.1315104167,0.2646484375,0.1940104167,0.0625000000,768,1024,150,64,9600,large,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0ddf9d0bf2debb05.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0ddf9d0bf2debb05.png,2a58a295b73e1dc083e64baffcc1d135bcdc14aca351a80b72cb859722bbb4db,7ff87d867356dc26413a395e9d4b19cb3ea0022cc3e8b9a99b1d41893c34804a,1.0000000000,9600,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.015208); softly feathered rectangle used,included,
obj-0def645648288d47,0,fish,datasets/raw/aquarium/export/train/images/IMG_8451_jpg.rf.d7a20105b0a3945b7ea1c5a146adfe0c.jpg,datasets/raw/aquarium/export/train/labels/IMG_8451_jpg.rf.d7a20105b0a3945b7ea1c5a146adfe0c.txt,bc01c2d41e044f7afa62fc2e6bd6e321dd3ae27e1ed9b1ebf125d95acd7c108f,source-0020,,209,348,285,372,0.2412109375,0.4687500000,0.0742187500,0.0312500000,1024,768,76,24,1824,medium,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0def645648288d47.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0def645648288d47.png,abca3240916ead84105eb25106efcec2c88ebeb118cbe254e3d8e065e84c2a06,f43e9ecf430fd36da1278de17bad3982a6dbfb4d6ad0cc43306d6f4d01ad891c,0.4539473684,828,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0e04b503b6227655,0,fish,datasets/raw/aquarium/export/train/images/IMG_2561_jpeg_jpg.rf.f50a9915e352436894ae2749e4df115a.jpg,datasets/raw/aquarium/export/train/labels/IMG_2561_jpeg_jpg.rf.f50a9915e352436894ae2749e4df115a.txt,3fb0dfc6388f2ab48019ed13bfa062cbe03aca1211209f9afdba1f4238587419,reviewed-scene-large-blue-shark-ray,,357,253,489,311,0.5507812500,0.2753906250,0.1718750000,0.0556640625,768,1024,132,58,7656,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0e04b503b6227655.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0e04b503b6227655.png,9c993fc46712bf492313d79bb60a8bc805cb81b964bc89d5cdcd9e141cf72056,d9214246451e808236abe453c4d71b509c53ecbfdde971fd183110910c48573c,1.0000000000,7656,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000000); softly feathered rectangle used,included,
obj-0e05a1358251ccf9,0,fish,datasets/raw/aquarium/export/train/images/IMG_8581_MOV-4_jpg.rf.1d8182747d4e43163f55b5bdbf36a8af.jpg,datasets/raw/aquarium/export/train/labels/IMG_8581_MOV-4_jpg.rf.1d8182747d4e43163f55b5bdbf36a8af.txt,b85cb69120d1f16e5237062dfdc17daa1936e2c2a3d57b734dd352acb3937a2c,source-0077,,470,551,566,619,0.8993055556,0.5712890625,0.1666666667,0.0654296875,576,1024,96,68,6528,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0e05a1358251ccf9.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0e05a1358251ccf9.png,0e15260228dd1fe6b421d486d4871f056332ac54e6ffabc4e5e0be707429fdca,18dec36f47de379051c3e2cd403f57b41a9c03ce37760eb51c8cd60ddea5b41e,1.0000000000,6528,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000000); softly feathered rectangle used,included,
obj-0e2f7a6ecc88bbf2,0,fish,datasets/raw/aquarium/export/train/images/IMG_2501_jpeg_jpg.rf.86cc23ef99a01b5a863f6dbc7f8faa10.jpg,datasets/raw/aquarium/export/train/labels/IMG_2501_jpeg_jpg.rf.86cc23ef99a01b5a863f6dbc7f8faa10.txt,72b0c420c8ce793638842360a734c28f4e11af8766362cc411b59116468e9286,reviewed-scene-large-blue-shark-ray,,486,433,548,459,0.6731770833,0.4355468750,0.0807291667,0.0244140625,768,1024,62,26,1612,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0e2f7a6ecc88bbf2.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0e2f7a6ecc88bbf2.png,37a370415e0d29cfcef9eeee38de13c4ae306a27eb19bf96993bdb5453d408d5,5ab0c18c2fe8d85862238317e7c8ba32f39ed07e74b3e89c09266c25c81ed7b9,1.0000000000,1612,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.009926); softly feathered rectangle used,included,
obj-0e38055f56198336,5,starfish,datasets/raw/aquarium/export/valid/images/IMG_3180_jpeg_jpg.rf.ab8c84e6f82bfb062f068c5d741dd6d7.jpg,datasets/raw/aquarium/export/valid/labels/IMG_3180_jpeg_jpg.rf.ab8c84e6f82bfb062f068c5d741dd6d7.txt,dfb599f4d5a67817d98d4dc1749931519c4535dc40e77e6f6c82dc414a6907c8,reviewed-scene-dark-rock-starfish,,225,485,589,729,0.5299479167,0.5927734375,0.4739583333,0.2382812500,768,1024,364,244,88816,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0e38055f56198336.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0e38055f56198336.png,d80ec5019cb202def45052bebe57a264c813fc7658118f283ce9725a7c09439f,feb085e6ad9b5c4b7a8280cf7ccaacbf49d09e28f2c5fb50a391d8e167902be1,0.4787988651,42525,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0e441f708763d346,4,shark,datasets/raw/aquarium/export/train/images/IMG_2600_jpeg_jpg.rf.a21b557f64e4a16ae3678de9aef1923a.jpg,datasets/raw/aquarium/export/train/labels/IMG_2600_jpeg_jpg.rf.a21b557f64e4a16ae3678de9aef1923a.txt,215154b055a18e9b038a386f28b6abdb70a3ccf36018cfd573ba98663fb7df3e,reviewed-scene-large-blue-shark-ray,,117,363,249,445,0.2382812500,0.3945312500,0.1705729167,0.0800781250,768,1024,132,82,10824,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0e441f708763d346.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0e441f708763d346.png,d012422c9b076e1e9fed1d1c6fe9d34213b7c913f41fb7046e814c9682ad3277,e25acb91ca18332a2193a33605c90799d8a92650982a203c814f1b937d8adee2,0.1913340724,2071,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0e4bc897fb3a45b7,0,fish,datasets/raw/aquarium/export/train/images/IMG_8548_jpg.rf.a4d3450e14fbb48bf958673fb404548b.jpg,datasets/raw/aquarium/export/train/labels/IMG_8548_jpg.rf.a4d3450e14fbb48bf958673fb404548b.txt,e60949615535b5d0cc30574ca4d717c1d468168294adc1cfc7885090dc9ad7d0,source-0066,,773,322,907,390,0.8203125000,0.4635416667,0.1308593750,0.0885416667,1024,768,134,68,9112,medium,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0e4bc897fb3a45b7.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0e4bc897fb3a45b7.png,692e351d841711cb3b7855a326096795042fa9109b9b8e1960718f0a9fb556d1,7116469d1c256f79b6d1466aa8d1b35121f286bd4cb69c3633060ca1a5114860,0.3844381036,3503,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0e67ca5bac8747e1,0,fish,datasets/raw/aquarium/export/valid/images/IMG_8379_jpg.rf.508f381df23405933378196381fd0949.jpg,datasets/raw/aquarium/export/valid/labels/IMG_8379_jpg.rf.508f381df23405933378196381fd0949.txt,9eef5642fab5f9175baf0ca709ba342138276697320a119d4c147f4ba10a4a2e,reviewed-scene-freshwater-root-rock,,524,0,774,415,0.6337890625,0.2708333333,0.2441406250,0.5390625000,1024,768,250,415,103750,large,false,true,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0e67ca5bac8747e1.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0e67ca5bac8747e1.png,d388a951b2e6eb7b06430a016e1849e3d64dfafd235342311edeb747a8888652,5d0b568bd172e4de5d26e08514061a1725b38efc3e18d6c36c3283674de9681f,0.7014265060,72773,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0e68f700dc821e72,0,fish,datasets/raw/aquarium/export/train/images/IMG_8523_jpg.rf.b0834c4ac753865c2c89427a2bea0359.jpg,datasets/raw/aquarium/export/train/labels/IMG_8523_jpg.rf.b0834c4ac753865c2c89427a2bea0359.txt,5db50dc9517b70fd7079b6154eb57ce02cfc34d0505ac02a14b46c536d055d79,source-0060,duplicate-0006,408,369,512,612,0.4492187500,0.6393229167,0.1005859375,0.3151041667,1024,768,104,243,25272,large,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0e68f700dc821e72.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0e68f700dc821e72.png,e5c8411d058365f78ee9ec77af680e31b682b381af62e52cff82971ddfe82f25,ffaa734f0341b4a9f865656eea1d1eb58718491a73da0dffe988124aebbb7315,1.0000000000,25272,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000000); softly feathered rectangle used,included,
obj-0e8dbb9287f08a40,0,fish,datasets/raw/aquarium/export/train/images/IMG_8386_jpg.rf.12f46bb864b93a578eb4a76e778dad9c.jpg,datasets/raw/aquarium/export/train/labels/IMG_8386_jpg.rf.12f46bb864b93a578eb4a76e778dad9c.txt,762c444079f8ed90ca5e1eafcffb9684001d4bc3d8c68c12b08314c085aec546,reviewed-scene-freshwater-root-rock,,197,541,375,767,0.2792968750,0.8515625000,0.1738281250,0.2942708333,1024,768,178,226,40228,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0e8dbb9287f08a40.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0e8dbb9287f08a40.png,0ec815c9fffaa736f78d9cac65cca9d451a1dae68afc5ab87d4fe88928ee0bb5,c239ec9d4771fd24fd7ec67d58f5f43558046e0b0474160ea981833529a509e1,0.3819230387,15364,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0ec677603365fc7e,0,fish,datasets/raw/aquarium/export/train/images/IMG_2603_jpeg_jpg.rf.6d8a5a94a16c04784eae01d5d07f8cbe.jpg,datasets/raw/aquarium/export/train/labels/IMG_2603_jpeg_jpg.rf.6d8a5a94a16c04784eae01d5d07f8cbe.txt,c509bc5f6d67d4c625dada563e8f697d3e7a75c9b784e1dfe138623847cc338d,reviewed-scene-large-blue-shark-ray,,616,203,670,225,0.8372395833,0.2089843750,0.0703125000,0.0214843750,768,1024,54,22,1188,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0ec677603365fc7e.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0ec677603365fc7e.png,48f50000f8bda13b82d4d688a1cea6e5846a340cbd0f2108b4a54003afa5b028,a485d196848de98ae0266de6255e1afa154d57e0f8d47e0608c138860280eb8c,1.0000000000,1188,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.001684); softly feathered rectangle used,included,
obj-0ec957c103442447,0,fish,datasets/raw/aquarium/export/train/images/IMG_2276_jpeg_jpg.rf.7411b1902c81bad8cdefd2cc4eb3a97b.jpg,datasets/raw/aquarium/export/train/labels/IMG_2276_jpeg_jpg.rf.7411b1902c81bad8cdefd2cc4eb3a97b.txt,0c9f964d6f9eb11a854fb494c08737d7b34d98d28b1b9b47cdd16494145d4691,source-0029,,0,567,78,617,0.0507812500,0.5781250000,0.1002604167,0.0488281250,768,1024,78,50,3900,medium,true,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0ec957c103442447.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0ec957c103442447.png,b5a1af373168b9376abf190bcedce043c0565db108d027942c6f8238068f1fd6,ebc145d2c3e7c5df935e65099263f3dcf7f7f167e921fa07c6f8ffabdf67aded,1.0000000000,3900,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.002821); softly feathered rectangle used,included,
obj-0ed45f7cf052f7db,0,fish,datasets/raw/aquarium/export/train/images/IMG_2280_jpeg_jpg.rf.5abcce5be523f6507bbaf731dd671226.jpg,datasets/raw/aquarium/export/train/labels/IMG_2280_jpeg_jpg.rf.5abcce5be523f6507bbaf731dd671226.txt,1b4f4a56784acd3d0f3a48e4fef969865281ac0b1fa2ffde7da96e0e554bf74f,source-0029,,676,434,768,486,0.9401041667,0.4492187500,0.1184895833,0.0507812500,768,1024,92,52,4784,medium,false,false,true,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0ed45f7cf052f7db.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0ed45f7cf052f7db.png,db78e43eaca6eb0e4366dfb48b06d130845a79e7a35b7d106994d05ecb012099,cb42414cca1500c5ab0e2e91ae69618882684456af67bbdd8500359157d3853c,1.0000000000,4784,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.002926); softly feathered rectangle used,included,
obj-0ed92abda697ac09,0,fish,datasets/raw/aquarium/export/train/images/IMG_2441_jpeg_jpg.rf.7cb24c87feb8f1f9c4cba9cb4f1ce0db.jpg,datasets/raw/aquarium/export/train/labels/IMG_2441_jpeg_jpg.rf.7cb24c87feb8f1f9c4cba9cb4f1ce0db.txt,5626304aa57cfa46baa09914fda84accc3e75ecd4755065e1f77a0c3429a3d29,reviewed-scene-large-blue-shark-ray,,143,420,207,488,0.2278645833,0.4433593750,0.0833333333,0.0664062500,768,1024,64,68,4352,medium,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0ed92abda697ac09.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0ed92abda697ac09.png,b654beed9bcf74db136e8677dcc4e9b2314c3b30916508e04cb67b63a7e94253,7d3b62df9451163610c2de21f6aa2d54f946d810a9d8285ca5f136b45c1591fb,0.3494944853,1521,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0edcace8ff8fcfd9,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2341_jpeg_jpg.rf.6cd8aa27674201fa6e367b4798388b61.jpg,datasets/raw/aquarium/export/train/labels/IMG_2341_jpeg_jpg.rf.6cd8aa27674201fa6e367b4798388b61.txt,39e1f7de07b24142a40422a8c07ca6fd03a0a1828029fa2b1b194edb9cc3bc66,penguin-capture-2282-2354,,158,371,712,625,0.5664062500,0.4863281250,0.7200520833,0.2480468750,768,1024,554,254,140716,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0edcace8ff8fcfd9.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0edcace8ff8fcfd9.png,9f65cae62e717a9a5c0d5e26e96497a4bf773b769fe1d2d63f890de256379724,d812a854546f0e5d158e7a88b795fbbada2e98f104544f1d76e73f0fe2b62fea,0.3606128656,50744,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0eeab2a49808822b,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2346_jpeg_jpg.rf.beefcd27f4f07657c99d128ead21bf91.jpg,datasets/raw/aquarium/export/train/labels/IMG_2346_jpeg_jpg.rf.beefcd27f4f07657c99d128ead21bf91.txt,e0e1fb80b510c34f9c4207c9bcfcc44971bfe7a043b7a316d9ca81d7f653868b,penguin-capture-2282-2354,,0,556,20,576,0.0130208333,0.5527343750,0.0260416667,0.0185546875,768,1024,20,20,400,small,true,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0eeab2a49808822b.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0eeab2a49808822b.png,fa2fd1c0bcffc65e067dc4fa53715ee7297fbdf0a9a56f4bdd3f54c4f9753bd9,415b115f79072eeceec9281d9ee43255ff56ecfbe449bb23c0675c1a79098c8b,1.0000000000,400,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000000); softly feathered rectangle used,included,
obj-0f009897805e5eca,1,jellyfish,datasets/raw/aquarium/export/train/images/IMG_2575_jpeg_jpg.rf.8736d619bdee1d73390ae7476c9d4931.jpg,datasets/raw/aquarium/export/train/labels/IMG_2575_jpeg_jpg.rf.8736d619bdee1d73390ae7476c9d4931.txt,26d6e6de2577f74b5b277e7190b4066acd6cb0119560b91b0405155a1ceb9374,reviewed-scene-orange-jellyfish,,19,399,225,627,0.1588541667,0.5009765625,0.2669270833,0.2216796875,768,1024,206,228,46968,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0f009897805e5eca.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0f009897805e5eca.png,6bb8ed2a96db137f3a61bb0000d168576d53f2edfb95389e4a1a827724192dc4,f36c2ed676415d0d03f168b9fadb68440a73cb330fc61b99314b8bb052c5edb6,0.7128257537,33480,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0f08c0ac34469029,1,jellyfish,datasets/raw/aquarium/export/train/images/IMG_2575_jpeg_jpg.rf.8736d619bdee1d73390ae7476c9d4931.jpg,datasets/raw/aquarium/export/train/labels/IMG_2575_jpeg_jpg.rf.8736d619bdee1d73390ae7476c9d4931.txt,26d6e6de2577f74b5b277e7190b4066acd6cb0119560b91b0405155a1ceb9374,reviewed-scene-orange-jellyfish,,172,894,388,1002,0.3645833333,0.9257812500,0.2799479167,0.1054687500,768,1024,216,108,23328,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0f08c0ac34469029.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0f08c0ac34469029.png,df6385bbff7f922b28afbcd7f4672cfe64eaee8e8ae0b3cce8bd5e08427c828b,47143846872ed9fdf50a8531225e5ea90737bf54c9d3db6c038b36a2b69379bf,0.6027949246,14062,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0f289631c372f7c8,4,shark,datasets/raw/aquarium/export/train/images/IMG_2598_jpeg_jpg.rf.5650ef75065f27a08cb74975840016a5.jpg,datasets/raw/aquarium/export/train/labels/IMG_2598_jpeg_jpg.rf.5650ef75065f27a08cb74975840016a5.txt,69e9f5460e82606fbdac2e03b3d6aa602565ccb7dff6f0aad1855e8c4e157b1c,reviewed-scene-large-blue-shark-ray,,32,285,526,925,0.3632812500,0.5908203125,0.6432291667,0.6250000000,768,1024,494,640,316160,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0f289631c372f7c8.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0f289631c372f7c8.png,9ebb25144780aa8b79864f9fd6f548f9de2dbbba7e2d90fde9bb5111dd27e9fc,572aa0236279a18dd917cfb880c62dfbf3b397795c6f273e5110cc66d2e306b2,0.3679213057,116322,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0f2edf98e7959df6,0,fish,datasets/raw/aquarium/export/train/images/IMG_2437_jpeg_jpg.rf.9d3ddc928ee1ce44d6b625f3de4baefe.jpg,datasets/raw/aquarium/export/train/labels/IMG_2437_jpeg_jpg.rf.9d3ddc928ee1ce44d6b625f3de4baefe.txt,77ceb8cb8387bac73b852566198318a3c03c7c4b72489c2d3b6cda2e1563edb6,reviewed-scene-large-blue-shark-ray,,116,0,212,142,0.2135416667,0.0693359375,0.1236979167,0.1386718750,768,1024,96,142,13632,large,false,true,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0f2edf98e7959df6.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0f2edf98e7959df6.png,3268e2f42b7b002d7621808ce0cd32f262c1a506631ec12ccc2a0431d801cb0f,97a1c934a4b211c55c6b45d430a5e2d6173acc7b4dc15e19a37bc6d2876937a4,0.6905076291,9413,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0f32e04a508abffa,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2318_jpeg_jpg.rf.f073a5ac61db9f821cc03d23f4a22ea6.jpg,datasets/raw/aquarium/export/valid/labels/IMG_2318_jpeg_jpg.rf.f073a5ac61db9f821cc03d23f4a22ea6.txt,c12189b01e0090414a156dd3e3ee87041cb8dc3f847e0c41301d14372466d2fc,penguin-capture-2282-2354,,736,376,768,398,0.9791666667,0.3779296875,0.0403645833,0.0214843750,768,1024,32,22,704,small,false,false,true,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0f32e04a508abffa.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0f32e04a508abffa.png,ef64b19efdf46ad0a1ea0970132800743d86a5b0a545c667d249ce4c04f9564f,3b89cec9a088439b5bf836257710ec298c82bae298945967076506c5da76e0d4,0.5482954545,386,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0f5d5f62657f0ba8,0,fish,datasets/raw/aquarium/export/train/images/IMG_2494_jpeg_jpg.rf.2d7d4d727fe0cb18fb12fe87f23f4e9c.jpg,datasets/raw/aquarium/export/train/labels/IMG_2494_jpeg_jpg.rf.2d7d4d727fe0cb18fb12fe87f23f4e9c.txt,4c023dddc718e28f06f067250a6f5107d433e4927e402d413954817c7e61a770,reviewed-scene-large-blue-shark-ray,,521,409,575,439,0.7135416667,0.4140625000,0.0690104167,0.0292968750,768,1024,54,30,1620,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0f5d5f62657f0ba8.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0f5d5f62657f0ba8.png,5472b6c731e49d47aecf70195c081315f36ecc34413d272c241f5476c00c7ba1,e12dfb97746f40425d7700bf4e248a904fb548b0dbf420d180690ff8006e624d,1.0000000000,1620,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.017901); softly feathered rectangle used,included,
obj-0f673d89dd619151,3,puffin,datasets/raw/aquarium/export/valid/images/IMG_8535_MOV-1_jpg.rf.1c1aa55d7b35e08b6760c9cc43d427d0.jpg,datasets/raw/aquarium/export/valid/labels/IMG_8535_MOV-1_jpg.rf.1c1aa55d7b35e08b6760c9cc43d427d0.txt,1ff1bb6de012f8367ded186585e416a62f534e698a9931f9e60ba47de5aad7ef,source-0063,,490,320,646,454,0.5546875000,0.6718750000,0.1523437500,0.2309027778,1024,576,156,134,20904,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0f673d89dd619151.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0f673d89dd619151.png,cf7e11c815b97c8b594e16a25793a389818a02afc058824dda49228b6085903f,5d3ee846a9c9f6a812255d42d538edc83bbadcefc907ef6b385d93b2d8c6a8a8,0.0219096824,458,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-0f83166242d25eee,0,fish,datasets/raw/aquarium/export/train/images/IMG_2435_jpeg_jpg.rf.90d0f2a9a2603d0d00e44c54ea34d8a1.jpg,datasets/raw/aquarium/export/train/labels/IMG_2435_jpeg_jpg.rf.90d0f2a9a2603d0d00e44c54ea34d8a1.txt,d1d0e6e5416dc0aafd54ec0615d2e63eff0d40c3ebac797e3e47d584415d3198,reviewed-scene-large-blue-shark-ray,,0,829,30,889,0.0195312500,0.8388671875,0.0390625000,0.0576171875,768,1024,30,60,1800,medium,true,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-0f83166242d25eee.png,datasets/processed/aquarium/synthetic/v1/masks/obj-0f83166242d25eee.png,c25abcdda853ccc7fd7e62da805b8838e5221f63bcdae005bc374bcf782c8b56,3d5e20fb3af81bb920d2d137e8766adcf636bd15f2937dad1e31bd59a7cd7134,0.6072222222,1093,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
