regime,image_reference,image_content_sha256,event_id,error_type,pred_class_id,pred_class_name,gt_class_id,gt_class_name,confidence,iou,object_size,pred_bbox,gt_bbox,selection_reason,gallery_filename
real_25,datasets/raw/aquarium/export/valid/images/IMG_3124_jpeg_jpg.rf.539a07bdc20ae24c50d185c747476b94.jpg,c8885c92227c90c4f139fe0b561279b335775b1c02c7e7465ec7c984bf4cf2b5,real_25:c8885c92227c90c4f139fe0b561279b335775b1c02c7e7465ec7c984bf4cf2b5:0:pred,false_positive,0,fish,5,starfish,0.82984,0.12375862000491203,large,"[209.627,29.218,274.061,362.66]","[175.0,250.5,494.0,511.0]",highest_confidence_false_positive,0049_real_25_false_positive_c8885c92227c.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_2527_jpeg_jpg.rf.3de0e3c95781ea109647310c017ca1fc.jpg,10f2a765c46795dbd8b0f638bccd2be735df1288195bb9cd0eb935bbacd7d612,real_25:10f2a765c46795dbd8b0f638bccd2be735df1288195bb9cd0eb935bbacd7d612:1:pred,false_positive,2,penguin,2,penguin,0.82077,0.5808284271088859,large,"[264.979,430.856,419.717,141.103]","[261.00000000000006,422.0,416.0,238.0]",highest_confidence_false_positive,0050_real_25_false_positive_10f2a765c467.jpg
real_25,datasets/raw/aquarium/export/test/images/IMG_8420_jpg.rf.31f1d5f1440e48ccf1dee988b565911b.jpg,b46c262f4b3b9504c602fe934e212970151b83dea3a98edb16491687ba976c60,real_25:b46c262f4b3b9504c602fe934e212970151b83dea3a98edb16491687ba976c60:1:pred,false_positive,0,fish,4,shark,0.81932,0.1907177224854041,medium,"[295.305,232.382,69.121,81.575]","[286.0,156.0,76.0,110.0]",highest_confidence_false_positive,0051_real_25_false_positive_b46c262f4b3b.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8412_jpg.rf.a7669aef0d6247193978c21e8581e57f.jpg,6e88811d03b3b25940c1a2c0421b40715e97a698b7378009ae797cd8ce607878,real_25:6e88811d03b3b25940c1a2c0421b40715e97a698b7378009ae797cd8ce607878:0:pred,false_positive,0,fish,4,shark,0.80553,0.47131049768289635,large,"[24.355,157.503,316.142,296.159]","[83.5,202.00000000000003,197.0,224.0]",highest_confidence_false_positive,0052_real_25_false_positive_6e88811d03b3.jpg
real_25,datasets/raw/aquarium/export/test/images/IMG_8404_jpg.rf.265b89e862a375f6b89f781ea60ed480.jpg,0aa0845b243439148f975cfd81736d8093da881df7f0127a5cc2a40303e41bef,real_25:0aa0845b243439148f975cfd81736d8093da881df7f0127a5cc2a40303e41bef:1:pred,false_positive,0,fish,6,stingray,0.80205,0.0,medium,"[195.934,514.537,66.473,45.431]","[111.5,235.0,117.0,270.0]",highest_confidence_false_positive,0053_real_25_false_positive_0aa0845b2434.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_2525_jpeg_jpg.rf.e9788896d11d85d89b81cae4cd20008a.jpg,9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9,real_25:9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9:1:pred,false_positive,3,puffin,3,puffin,0.76536,0.0,medium,"[396.825,472.213,86.895,82.189]","[497.0,286.5,32.0,45.0]",highest_confidence_false_positive,0054_real_25_false_positive_9ad7f811f9bd.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_25:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:0:pred,class_confusion,1,jellyfish,6,stingray,0.95354,0.9173887460187331,large,"[444.711,325.903,131.109,122.646]","[443.0,319.0,132.0,128.0]",highest_confidence_class_confusion,0055_real_25_class_confusion_ee2d3a3315fb.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_25:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:1:pred,class_confusion,1,jellyfish,6,stingray,0.9498,0.9151113416409502,large,"[162.079,766.268,122.085,130.877]","[163.5,768.0,119.0,136.0]",highest_confidence_class_confusion,0056_real_25_class_confusion_ee2d3a3315fb.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_25:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:2:pred,class_confusion,1,jellyfish,6,stingray,0.9354,0.8850744404435609,large,"[487.499,89.222,88.501,163.941]","[483.5,80.5,91.0,171.0]",highest_confidence_class_confusion,0057_real_25_class_confusion_ee2d3a3315fb.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8393_jpg.rf.b15bb8dbd120bb9c9eb9eb6db83645b4.jpg,85e50cda924e861907f1bbf7fc47c2eb7f5348e8677d833ec26588b76f9b515e,real_25:85e50cda924e861907f1bbf7fc47c2eb7f5348e8677d833ec26588b76f9b515e:0:pred,class_confusion,0,fish,4,shark,0.89626,0.9239333254301534,large,"[419.108,85.65,87.711,241.513]","[421.0,90.5,84.0,233.0]",highest_confidence_class_confusion,0058_real_25_class_confusion_85e50cda924e.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_25:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:3:pred,class_confusion,1,jellyfish,6,stingray,0.87255,0.838478897414512,large,"[137.059,67.217,214.705,226.151]","[119.00000000000001,83.5,228.0,209.0]",highest_confidence_class_confusion,0059_real_25_class_confusion_ee2d3a3315fb.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_2525_jpeg_jpg.rf.e9788896d11d85d89b81cae4cd20008a.jpg,9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9,real_25:9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9:0:pred,class_confusion,3,puffin,5,starfish,0.86319,0.8721204797536768,medium,"[99.558,541.578,55.893,82.874]","[98.49999999999999,538.0,53.0,86.0]",highest_confidence_class_confusion,0060_real_25_class_confusion_9ad7f811f9bd.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8418_jpg.rf.1dab5e5914341afcc2be5987e1899086.jpg,8b13fdb7709315906bb095bf9e9f79a1fe18f990cee00dd602834a12f2cf5c54,real_25:8b13fdb7709315906bb095bf9e9f79a1fe18f990cee00dd602834a12f2cf5c54:0:pred,class_confusion,0,fish,4,shark,0.86,0.703865783520082,large,"[623.077,479.816,181.49,129.809]","[623.5,455.0,211.0,158.0]",highest_confidence_class_confusion,0061_real_25_class_confusion_8b13fdb77093.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_25:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:4:pred,class_confusion,1,jellyfish,6,stingray,0.83963,0.5778699298755676,medium,"[420.26,515.611,70.71,96.455]","[422.5,515.5,67.0,59.0]",highest_confidence_class_confusion,0062_real_25_class_confusion_ee2d3a3315fb.jpg
real_25,datasets/raw/aquarium/export/test/images/IMG_8395_jpg.rf.3bebece033961c9f665571644a14261f.jpg,07d0f12f5228f59330f0054a884d801cd79f01d1033f3fc8d31d0379fdae8f43,real_25:07d0f12f5228f59330f0054a884d801cd79f01d1033f3fc8d31d0379fdae8f43:160:tp,true_positive,4,shark,4,shark,0.00233,0.5009393378361664,large,"[635.297,462.834,100.486,187.637]","[636.0,474.5,116.0,291.0]",lowest_iou_matched_detection,0063_real_25_true_positive_07d0f12f5228.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8394_jpg.rf.7d9dbe2003dcd63710cf358498231d23.jpg,2ef2e6f838da52a343ff0243c999b7d3c7704232bed6d2a1d1a6d5667c86baef,real_25:2ef2e6f838da52a343ff0243c999b7d3c7704232bed6d2a1d1a6d5667c86baef:6:tp,true_positive,0,fish,0,fish,0.28911,0.5014410443264211,small,"[346.389,240.206,33.485,17.381]","[341.5,243.5,29.0,15.0]",lowest_iou_matched_detection,0064_real_25_true_positive_2ef2e6f838da.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_2522_jpeg_jpg.rf.fe97228c0f9f15d425a80236b522307b.jpg,062bdff3031e0d03b57d48347873b9bf1d831ae43060ff57eb239d8d9c8fc4f9,real_25:062bdff3031e0d03b57d48347873b9bf1d831ae43060ff57eb239d8d9c8fc4f9:118:tp,true_positive,3,puffin,3,puffin,0.00227,0.5026998108273172,medium,"[447.43,559.858,44.438,36.423]","[438.5,568.0,51.0,38.0]",lowest_iou_matched_detection,0065_real_25_true_positive_062bdff3031e.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8445_jpg.rf.32413bef3cc793802de2e161f56f09d7.jpg,794f391f1a60f0f860458678ae4383cc770e86a1c8a237cc151f7315dcce2976,real_25:794f391f1a60f0f860458678ae4383cc770e86a1c8a237cc151f7315dcce2976:21:tp,true_positive,0,fish,0,fish,0.11659,0.5052883144610674,small,"[559.873,253.893,13.997,18.381]","[562.0,257.5,10.0,13.0]",lowest_iou_matched_detection,0066_real_25_true_positive_794f391f1a60.jpg
real_25,datasets/raw/aquarium/export/test/images/IMG_8420_jpg.rf.31f1d5f1440e48ccf1dee988b565911b.jpg,b46c262f4b3b9504c602fe934e212970151b83dea3a98edb16491687ba976c60,real_25:b46c262f4b3b9504c602fe934e212970151b83dea3a98edb16491687ba976c60:5:tp,true_positive,0,fish,0,fish,0.57632,0.5057358452333679,small,"[973.738,231.671,26.943,26.42]","[978.0,235.00000000000003,18.0,20.0]",lowest_iou_matched_detection,0067_real_25_true_positive_b46c262f4b3b.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8476_jpg.rf.33248f8c26e878e8a1b3a1a85746f93d.jpg,a6c155b87667acc9dc78f5adcfa8f8820a3164cc69040f6c3ce5dffd785f5af5,real_25:a6c155b87667acc9dc78f5adcfa8f8820a3164cc69040f6c3ce5dffd785f5af5:29:tp,true_positive,0,fish,0,fish,0.10635,0.5062687244012999,small,"[637.47,640.715,40.149,37.341]","[638.5,643.5,23.0,33.0]",lowest_iou_matched_detection,0068_real_25_true_positive_a6c155b87667.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8392_jpg.rf.8f621f7d59dcc22204c1977e12890901.jpg,acc0a22b991d07e9b5a40ac9c37ac4c8f975e284421628d8b12a771c41789756,real_25:acc0a22b991d07e9b5a40ac9c37ac4c8f975e284421628d8b12a771c41789756:7:tp,true_positive,0,fish,0,fish,0.27761,0.5064180539023028,medium,"[213.082,95.273,82.035,26.706]","[216.0,97.5,50.0,29.0]",lowest_iou_matched_detection,0069_real_25_true_positive_acc0a22b991d.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_2519_jpeg_jpg.rf.1eafac87483bd91a226e3da2c6c9d914.jpg,285ab6b4c09f12437c4b862d27db00f2a70bb78287d8029757b8257700ea0d60,real_25:285ab6b4c09f12437c4b862d27db00f2a70bb78287d8029757b8257700ea0d60:6:tp,true_positive,3,puffin,3,puffin,0.21645,0.5073511311338653,medium,"[601.737,234.541,57.751,56.86]","[612.0,241.5,34.0,49.0]",lowest_iou_matched_detection,0070_real_25_true_positive_285ab6b4c09f.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_2522_jpeg_jpg.rf.fe97228c0f9f15d425a80236b522307b.jpg,062bdff3031e0d03b57d48347873b9bf1d831ae43060ff57eb239d8d9c8fc4f9,real_25:062bdff3031e0d03b57d48347873b9bf1d831ae43060ff57eb239d8d9c8fc4f9:10:fn,false_negative,3,puffin,3,puffin,0.00254,0.15718918462850542,small,"[442.467,372.022,81.462,54.354]","[445.5,383.0,29.0,24.0]",small_object_miss_fixed_hash_order,0071_real_25_false_negative_062bdff3031e.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_8391_jpg.rf.c86804c2c59d47313c910ac80927da01.jpg,06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5,real_25:06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5:8:fn,false_negative,0,fish,0,fish,0.00661,0.43795226912584007,small,"[611.885,52.566,31.394,35.21]","[610.0,55.0,20.0,28.0]",small_object_miss_fixed_hash_order,0072_real_25_false_negative_06b8b65394ec.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_8391_jpg.rf.c86804c2c59d47313c910ac80927da01.jpg,06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5,real_25:06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5:10:fn,false_negative,0,fish,0,fish,0.82138,0.0,small,"[756.464,319.181,64.911,78.883]","[536.5,668.5,29.0,23.0]",small_object_miss_fixed_hash_order,0073_real_25_false_negative_06b8b65394ec.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_8391_jpg.rf.c86804c2c59d47313c910ac80927da01.jpg,06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5,real_25:06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5:11:fn,false_negative,0,fish,0,fish,0.82138,0.0,small,"[756.464,319.181,64.911,78.883]","[503.0,681.0,34.0,28.0]",small_object_miss_fixed_hash_order,0074_real_25_false_negative_06b8b65394ec.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_8391_jpg.rf.c86804c2c59d47313c910ac80927da01.jpg,06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5,real_25:06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5:12:fn,false_negative,0,fish,0,fish,0.82138,0.0,small,"[756.464,319.181,64.911,78.883]","[417.0,351.0,28.0,26.0]",small_object_miss_fixed_hash_order,0075_real_25_false_negative_06b8b65394ec.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_8391_jpg.rf.c86804c2c59d47313c910ac80927da01.jpg,06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5,real_25:06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5:13:fn,false_negative,0,fish,0,fish,0.00187,0.001884441065060797,small,"[22.275,277.23,212.123,53.072]","[206.5,329.0,17.0,30.0]",small_object_miss_fixed_hash_order,0076_real_25_false_negative_06b8b65394ec.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8421_jpg.rf.44b6c0392b3fe1aa9416567b3c3a5b70.jpg,09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1,real_25:09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1:0:fn,false_negative,0,fish,0,fish,0.00187,0.07298274723712438,small,"[825.131,582.429,31.768,37.766]","[843.0,550.0,18.0,42.0]",small_object_miss_fixed_hash_order,0077_real_25_false_negative_09c867534990.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8421_jpg.rf.44b6c0392b3fe1aa9416567b3c3a5b70.jpg,09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1,real_25:09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1:1:fn,false_negative,0,fish,0,fish,0.02286,0.3518318690801223,small,"[520.54,304.804,32.737,41.716]","[539.5,305.0,15.0,36.0]",small_object_miss_fixed_hash_order,0078_real_25_false_negative_09c867534990.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_3123_jpeg_jpg.rf.e76afbe597d98c497fcf2ac25c3d0fc7.jpg,12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13,real_25:12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13:2:fn,false_negative,5,starfish,5,starfish,0.00121,0.18705456018304148,large,"[3.498,440.743,683.11,343.978]","[65.0,353.5,368.0,223.0]",largest_missed_object,0079_real_25_false_negative_12640546082d.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8408_jpg.rf.f0cdde37a7dbd43b55281d7d1475840e.jpg,1182c189e52d41c6a7ce2cbf6c8a7329823f9b60a149f47f74278ddc8d95ef94,real_25:1182c189e52d41c6a7ce2cbf6c8a7329823f9b60a149f47f74278ddc8d95ef94:0:fn,false_negative,6,stingray,6,stingray,0.00114,0.3806631196984664,large,"[201.751,0.0,300.23,590.516]","[213.0,126.99999999999999,148.0,456.0]",largest_missed_object,0080_real_25_false_negative_1182c189e52d.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_2528_jpeg_jpg.rf.2bd17b3a6751de79eab0f91356230d98.jpg,e81dcf920afe71fb6a7ccc98bf9fa0de86c87ae35627e6f1606bc1c834c9d34a,real_25:e81dcf920afe71fb6a7ccc98bf9fa0de86c87ae35627e6f1606bc1c834c9d34a:0:fn,false_negative,2,penguin,2,penguin,0.92033,0.4863537907271895,large,"[199.224,417.655,506.572,246.947]","[344.49999999999994,406.5,341.0,195.0]",largest_missed_object,0081_real_25_false_negative_e81dcf920afe.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_8407_jpg.rf.c1c56f0c5b11da7c9f5075cb7f08d80c.jpg,424d35e98e93c52424c05f4703ebc3a0354621d6d9fcf1c21ca582aa4cb1f0ee,real_25:424d35e98e93c52424c05f4703ebc3a0354621d6d9fcf1c21ca582aa4cb1f0ee:0:fn,false_negative,6,stingray,6,stingray,0.00133,0.14604132042795245,large,"[164.51,114.353,744.82,471.637]","[146.5,154.0,147.0,406.0]",largest_missed_object,0082_real_25_false_negative_424d35e98e93.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_3126_jpeg_jpg.rf.f9991ffcba599a478eb6cf04c69cdd73.jpg,7e11d38f4e7e6b372ecd38d2c0002b6e7be88b7b0ffd2a7883b9d07991b2b33a,real_25:7e11d38f4e7e6b372ecd38d2c0002b6e7be88b7b0ffd2a7883b9d07991b2b33a:0:fn,false_negative,5,starfish,5,starfish,0.00957,0.10793469937821248,large,"[0.0,308.266,368.894,292.239]","[231.49999999999997,488.0,289.0,176.0]",largest_missed_object,0083_real_25_false_negative_7e11d38f4e7e.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_25:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:0:fn,false_negative,6,stingray,6,stingray,0.00129,0.3356087988024215,large,"[376.218,0.0,172.825,121.424]","[323.5,5.5,195.0,229.0]",largest_missed_object,0084_real_25_false_negative_ee2d3a3315fb.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8412_jpg.rf.a7669aef0d6247193978c21e8581e57f.jpg,6e88811d03b3b25940c1a2c0421b40715e97a698b7378009ae797cd8ce607878,real_25:6e88811d03b3b25940c1a2c0421b40715e97a698b7378009ae797cd8ce607878:0:fn,false_negative,4,shark,4,shark,0.00818,0.48091276776008957,large,"[22.509,161.688,314.248,291.995]","[83.5,202.00000000000003,197.0,224.0]",largest_missed_object,0085_real_25_false_negative_6e88811d03b3.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_3123_jpeg_jpg.rf.e76afbe597d98c497fcf2ac25c3d0fc7.jpg,12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13,real_25:12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13:1:fn,false_negative,5,starfish,5,starfish,0.00174,0.40183856709885307,large,"[452.872,400.416,312.191,308.903]","[497.49999999999994,437.0,173.0,224.0]",largest_missed_object,0086_real_25_false_negative_12640546082d.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8405_jpg.rf.23d15e081e0f47fad6b27f18025e3774.jpg,97ab6b8fb5601d005af2375b34ac2432b24571dafaf2909c739be13d934612c3,real_25:97ab6b8fb5601d005af2375b34ac2432b24571dafaf2909c739be13d934612c3:3:tp,true_positive,0,fish,0,fish,0.64773,0.9693220500689331,large,"[507.233,402.926,91.952,117.337]","[508.0,401.49999999999994,92.0,119.0]",representative_success_by_class,0087_real_25_true_positive_97ab6b8fb560.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-4_jpg.rf.1691f0958ffea266daa9011c203cd726.jpg,49d3818d7c9aa90758b241fa2e568172fd41f4117262479dc29a641ce94452f5,real_25:49d3818d7c9aa90758b241fa2e568172fd41f4117262479dc29a641ce94452f5:0:tp,true_positive,1,jellyfish,1,jellyfish,0.98978,0.9654102538027985,large,"[160.728,224.132,152.9,203.987]","[160.0,226.5,154.0,205.0]",representative_success_by_class,0088_real_25_true_positive_49d3818d7c9a.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_2529_jpeg_jpg.rf.16e64348ddac68d55ee82e98b0258080.jpg,0621949a3b459f45aba29ca0a2322351452554659e45bc559137b96096ed3c2d,real_25:0621949a3b459f45aba29ca0a2322351452554659e45bc559137b96096ed3c2d:0:tp,true_positive,2,penguin,2,penguin,0.90242,0.9525192224736243,large,"[71.189,553.101,541.384,255.62]","[66.50000000000001,558.0,545.0,246.0]",representative_success_by_class,0089_real_25_true_positive_0621949a3b45.jpg
real_25,datasets/raw/aquarium/export/valid/images/IMG_2523_jpeg_jpg.rf.efd9f79430fc015890b4a4ad5ddfe3ad.jpg,5aa736d22f322415a559ecd59a369491a41d876c5a7dc4dad6531e24ae347d4a,real_25:5aa736d22f322415a559ecd59a369491a41d876c5a7dc4dad6531e24ae347d4a:5:tp,true_positive,3,puffin,3,puffin,0.18421,0.9053154194684055,medium,"[608.332,628.094,57.186,59.941]","[607.5,629.0,57.0,56.0]",representative_success_by_class,0090_real_25_true_positive_5aa736d22f32.jpg
real_25,datasets/raw/aquarium/export/test/images/IMG_8396_jpg.rf.106a6ced5c649ea81f0de8ecaa4ff3b8.jpg,bcd22d82f8a6e232fe52f7ff26906f5eb77e77e44ce23c6d8e6ec38f646a6c87,real_25:bcd22d82f8a6e232fe52f7ff26906f5eb77e77e44ce23c6d8e6ec38f646a6c87:26:tp,true_positive,4,shark,4,shark,0.04295,0.9822110250082916,large,"[508.105,14.708,103.28,267.095]","[508.5,16.000000000000007,103.0,268.0]",representative_success_by_class,0091_real_25_true_positive_bcd22d82f8a6.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_3125_jpeg_jpg.rf.6c100391f99fd177741c11b928b7a61c.jpg,362dbf7bb7d250c437723391b741a15ce5f5713c315e8167e9cbaf1608b4f43d,real_25:362dbf7bb7d250c437723391b741a15ce5f5713c315e8167e9cbaf1608b4f43d:0:tp,true_positive,5,starfish,5,starfish,0.78697,0.9142831450118463,large,"[181.025,373.884,448.631,261.916]","[163.5,379.5,465.0,249.0]",representative_success_by_class,0092_real_25_true_positive_362dbf7bb7d2.jpg
real_25,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_25:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:86:tp,true_positive,6,stingray,6,stingray,0.00238,0.9347464192504464,large,"[484.076,79.108,91.924,166.129]","[483.5,80.5,91.0,171.0]",representative_success_by_class,0093_real_25_true_positive_ee2d3a3315fb.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_2525_jpeg_jpg.rf.e9788896d11d85d89b81cae4cd20008a.jpg,9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9,real_50:9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9:0:pred,false_positive,3,puffin,3,puffin,0.93999,0.0,medium,"[398.312,470.434,87.656,87.116]","[497.0,286.5,32.0,45.0]",highest_confidence_false_positive,0094_real_50_false_positive_9ad7f811f9bd.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_3123_jpeg_jpg.rf.e76afbe597d98c497fcf2ac25c3d0fc7.jpg,12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13,real_50:12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13:0:pred,false_positive,0,fish,5,starfish,0.91749,0.014787004390408635,medium,"[363.377,606.349,85.914,68.8]","[42.49999999999997,179.5,705.0,567.0]",highest_confidence_false_positive,0095_real_50_false_positive_12640546082d.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_3123_jpeg_jpg.rf.e76afbe597d98c497fcf2ac25c3d0fc7.jpg,12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13,real_50:12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13:1:pred,false_positive,0,fish,5,starfish,0.90163,0.10264652934283308,medium,"[107.023,787.518,98.444,51.192]","[0.9999999999999964,740.5,154.0,81.0]",highest_confidence_false_positive,0096_real_50_false_positive_12640546082d.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_2520_jpeg_jpg.rf.4cab9c74da59c93865ed205f4dcf8c46.jpg,3656b74f4963fb52b8b4811f4ab03d7f9de4cdaf32ab2bf51ab39a4c39617fe7,real_50:3656b74f4963fb52b8b4811f4ab03d7f9de4cdaf32ab2bf51ab39a4c39617fe7:0:pred,false_positive,6,stingray,3,puffin,0.89366,0.0,large,"[172.403,636.485,262.098,173.19]","[136.5,313.5,219.0,177.0]",highest_confidence_false_positive,0097_real_50_false_positive_3656b74f4963.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8476_jpg.rf.33248f8c26e878e8a1b3a1a85746f93d.jpg,a6c155b87667acc9dc78f5adcfa8f8820a3164cc69040f6c3ce5dffd785f5af5,real_50:a6c155b87667acc9dc78f5adcfa8f8820a3164cc69040f6c3ce5dffd785f5af5:0:pred,false_positive,0,fish,4,shark,0.82423,0.0,medium,"[491.787,647.988,30.612,52.428]","[539.5,278.0,47.0,162.0]",highest_confidence_false_positive,0098_real_50_false_positive_a6c155b87667.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_2525_jpeg_jpg.rf.e9788896d11d85d89b81cae4cd20008a.jpg,9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9,real_50:9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9:1:pred,false_positive,3,puffin,3,puffin,0.80678,0.0,medium,"[375.359,589.917,82.44,71.034]","[497.0,286.5,32.0,45.0]",highest_confidence_false_positive,0099_real_50_false_positive_9ad7f811f9bd.jpg
