image_path,label_path,content_hash,perceptual_hash,source_group_id,image_width,image_height,classes_present,object_count,split,inclusion_status
datasets/raw/aquarium/export/train/images/IMG_2311_jpeg_jpg.rf.69797c0319ca881b5c5bc7637e9e7aa7.jpg,datasets/raw/aquarium/export/train/labels/IMG_2311_jpeg_jpg.rf.69797c0319ca881b5c5bc7637e9e7aa7.txt,70694e9800424bacfce139203943ffc1c46adc579a3a9d7faf6d9638e2a59ff6,181e9737673787f1,reviewed-scene-penguin-rock-pool,768,1024,penguin,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2312_jpeg_jpg.rf.92a094761408320b749e7fd4e4b98b91.jpg,datasets/raw/aquarium/export/train/labels/IMG_2312_jpeg_jpg.rf.92a094761408320b749e7fd4e4b98b91.txt,ce960fa5e575a784e9d14930fb65254bf2f6c09de67efafe8bef9184d5833064,3939a84e6d72b9ff,reviewed-scene-penguin-rock-pool,768,1024,penguin,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2313_jpeg_jpg.rf.c493f660b195b8edec3ee3fa0c626868.jpg,datasets/raw/aquarium/export/train/labels/IMG_2313_jpeg_jpg.rf.c493f660b195b8edec3ee3fa0c626868.txt,ca25ab80b515217396aa518e4a5540cff9c19b92f0cc51b4b0ce483d3bf7a263,dcc4cc4c0b07040f,reviewed-scene-penguin-rock-pool,768,1024,penguin,10,train,included
datasets/raw/aquarium/export/train/images/IMG_2314_jpeg_jpg.rf.5772ea6330e776b72648b7044aeeda06.jpg,datasets/raw/aquarium/export/train/labels/IMG_2314_jpeg_jpg.rf.5772ea6330e776b72648b7044aeeda06.txt,b5c77372adf5fb174bc3281c18c4cc925306e3ef5a32e0e246b0c184ed768055,4e6ec24a6707250e,reviewed-scene-penguin-rock-pool,768,1024,penguin,11,train,included
datasets/raw/aquarium/export/train/images/IMG_2315_jpeg_jpg.rf.299629b833341515cbe594fbe0b0b386.jpg,datasets/raw/aquarium/export/train/labels/IMG_2315_jpeg_jpg.rf.299629b833341515cbe594fbe0b0b386.txt,186a3346cc9c16b5c86459b6f6ee648ac82936763574cc423010379203d9bc93,4e6ee6d2244b0b83,reviewed-scene-penguin-rock-pool,768,1024,penguin,9,train,included
datasets/raw/aquarium/export/train/images/IMG_2316_jpeg_jpg.rf.bb8de66895ac8751f348c5df631f46ad.jpg,datasets/raw/aquarium/export/train/labels/IMG_2316_jpeg_jpg.rf.bb8de66895ac8751f348c5df631f46ad.txt,8caa9e7d7f5f512e963ec6c253791d74935243e44a995cde17c443331f952a73,7b7b77ef6f6f0fc1,reviewed-scene-penguin-rock-pool,768,1024,penguin,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2320_jpeg_jpg.rf.4ba216e1f004fd1182ca0dfb53ccce19.jpg,datasets/raw/aquarium/export/train/labels/IMG_2320_jpeg_jpg.rf.4ba216e1f004fd1182ca0dfb53ccce19.txt,c044634979d7c4fe256b19801b755ba4bbb3fd23bf5f6f2f11444567b8bf9b15,b9dc8c8ccc870a0a,reviewed-scene-penguin-rock-pool,768,1024,penguin,15,train,included
datasets/raw/aquarium/export/train/images/IMG_2321_jpeg_jpg.rf.77da5a058425f06403464142d4561096.jpg,datasets/raw/aquarium/export/train/labels/IMG_2321_jpeg_jpg.rf.77da5a058425f06403464142d4561096.txt,e7fdec13d8c4170c535f186746ab647c841fb7f990806fe20a463fb5cb6bfa8e,e6e133232f7f691c,reviewed-scene-penguin-rock-pool,768,1024,penguin,16,train,included
datasets/raw/aquarium/export/train/images/IMG_2322_jpeg_jpg.rf.5cfbfdaf229269a0def35f967002aee3.jpg,datasets/raw/aquarium/export/train/labels/IMG_2322_jpeg_jpg.rf.5cfbfdaf229269a0def35f967002aee3.txt,9be229cfb5f947e0c8d91db683d110d6969cbbd957e9e672a19ce9ace5ec8520,31211b1f0d34397f,reviewed-scene-penguin-rock-pool,768,1024,penguin,8,train,included
datasets/raw/aquarium/export/train/images/IMG_2324_jpeg_jpg.rf.1f5efa1adc71c46d5037bdcd281056b9.jpg,datasets/raw/aquarium/export/train/labels/IMG_2324_jpeg_jpg.rf.1f5efa1adc71c46d5037bdcd281056b9.txt,92fcb5370b00644b96b9d7c3e9fa19b15b89690325d11e383e883ce43935fc47,03829af1df4f77de,reviewed-scene-penguin-rock-pool,768,1024,penguin,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2326_jpeg_jpg.rf.37dc74670ccbc94d720a39e2cd046ace.jpg,datasets/raw/aquarium/export/train/labels/IMG_2326_jpeg_jpg.rf.37dc74670ccbc94d720a39e2cd046ace.txt,93282f365551dbf66896e397e557eac2e26dfe5dfab47da9a158227e1b42ebec,c98f9f98f8b2f2b6,reviewed-scene-penguin-rock-pool,768,1024,penguin,19,train,included
datasets/raw/aquarium/export/train/images/IMG_2327_jpeg_jpg.rf.23ca4add8919548516415c9fe02eedf6.jpg,datasets/raw/aquarium/export/train/labels/IMG_2327_jpeg_jpg.rf.23ca4add8919548516415c9fe02eedf6.txt,6ca2b1bdf820c0b5e42dda3cd61cf144aa9bfb4633b90c3d9d741103e2156633,1a0c5954583c0f24,reviewed-scene-penguin-rock-pool,768,1024,penguin,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2328_jpeg_jpg.rf.ee3309e0a5ab09d96d9ed30bc1c1115f.jpg,datasets/raw/aquarium/export/train/labels/IMG_2328_jpeg_jpg.rf.ee3309e0a5ab09d96d9ed30bc1c1115f.txt,6f16580261a06b51472d239d748c6b3f9f84eb8b6aef6067e6157d4e51e5c874,998a487068e8e504,reviewed-scene-penguin-rock-pool,768,1024,penguin,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2330_jpeg_jpg.rf.5d358782dd868884a99f4f88841d2287.jpg,datasets/raw/aquarium/export/train/labels/IMG_2330_jpeg_jpg.rf.5d358782dd868884a99f4f88841d2287.txt,7c58ad743e70b27313f994c0e24f42e8c5d5ff3ae042d63ad56395a6b8523f5d,c800c021b3c1830f,reviewed-scene-penguin-rock-pool,768,1024,penguin,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2331_jpeg_jpg.rf.430bebeabaa960aedfce00821dbf1823.jpg,datasets/raw/aquarium/export/train/labels/IMG_2331_jpeg_jpg.rf.430bebeabaa960aedfce00821dbf1823.txt,24caedff0a567a64fe17b383640a6a11183f70751c629ac3ec93eca4f15601b8,e0e8c0c0e1c3c015,reviewed-scene-penguin-rock-pool,768,1024,penguin,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2332_jpeg_jpg.rf.6987566de99decbc96cf8b50269eec32.jpg,datasets/raw/aquarium/export/train/labels/IMG_2332_jpeg_jpg.rf.6987566de99decbc96cf8b50269eec32.txt,ddcf4c369c499ed948deeb72350202096b01207ba7dfa2665f75f08b65ebbb53,c10fcfcdede1ba5e,reviewed-scene-penguin-rock-pool,768,1024,penguin,9,train,included
datasets/raw/aquarium/export/train/images/IMG_2335_jpeg_jpg.rf.fee7aabbe3a95b58fa737bf4537ded6f.jpg,datasets/raw/aquarium/export/train/labels/IMG_2335_jpeg_jpg.rf.fee7aabbe3a95b58fa737bf4537ded6f.txt,d9d101817ed7c874a4654d7114c6f70ef91752cc131604aefb76d510b28ebcb0,da3365373d0d2d62,reviewed-scene-penguin-rock-pool,768,1024,penguin,12,train,included
datasets/raw/aquarium/export/train/images/IMG_2336_jpeg_jpg.rf.46f0754f98f042408a12adc0bfd57650.jpg,datasets/raw/aquarium/export/train/labels/IMG_2336_jpeg_jpg.rf.46f0754f98f042408a12adc0bfd57650.txt,0ff077da1e69167d2aa6e6f80035b804e037e77b2561a44764f4a560c6826a4b,c7cb7e5e2e785ef7,reviewed-scene-penguin-rock-pool,768,1024,penguin,13,train,included
datasets/raw/aquarium/export/train/images/IMG_2338_jpeg_jpg.rf.e7ed2b02a8b79ecfbf78d943ab27d48c.jpg,datasets/raw/aquarium/export/train/labels/IMG_2338_jpeg_jpg.rf.e7ed2b02a8b79ecfbf78d943ab27d48c.txt,b9a56f12fa2e94da2a9c0cd1d6c97a4ae306f1e2ff772f17d4f32f844b8a9fc5,1c0b07171f2e1f07,reviewed-scene-penguin-rock-pool,768,1024,penguin,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2341_jpeg_jpg.rf.6cd8aa27674201fa6e367b4798388b61.jpg,datasets/raw/aquarium/export/train/labels/IMG_2341_jpeg_jpg.rf.6cd8aa27674201fa6e367b4798388b61.txt,39e1f7de07b24142a40422a8c07ca6fd03a0a1828029fa2b1b194edb9cc3bc66,6c78c3e18698f030,reviewed-scene-penguin-rock-pool,768,1024,penguin,7,train,included
datasets/raw/aquarium/export/train/images/IMG_2343_jpeg_jpg.rf.d9093ca915071e649e4771462b164802.jpg,datasets/raw/aquarium/export/train/labels/IMG_2343_jpeg_jpg.rf.d9093ca915071e649e4771462b164802.txt,37a6c62a257ea947e66605a30ef279bd799b519d7eca64139e9fdd0a3fec120c,b361253f0733258f,reviewed-scene-penguin-rock-pool,768,1024,penguin,8,train,included
datasets/raw/aquarium/export/train/images/IMG_2344_jpeg_jpg.rf.d0315ce107744b21a51c03a5a3e046af.jpg,datasets/raw/aquarium/export/train/labels/IMG_2344_jpeg_jpg.rf.d0315ce107744b21a51c03a5a3e046af.txt,2fb0d6351f193033b1453983388c26cd17b64490b4d87e104aa260a69c261e70,b361253f07332ccb,reviewed-scene-penguin-rock-pool,768,1024,penguin,10,train,included
datasets/raw/aquarium/export/train/images/IMG_2346_jpeg_jpg.rf.beefcd27f4f07657c99d128ead21bf91.jpg,datasets/raw/aquarium/export/train/labels/IMG_2346_jpeg_jpg.rf.beefcd27f4f07657c99d128ead21bf91.txt,e0e1fb80b510c34f9c4207c9bcfcc44971bfe7a043b7a316d9ca81d7f653868b,276f8e3c93173c78,reviewed-scene-penguin-rock-pool,768,1024,penguin,16,train,included
datasets/raw/aquarium/export/train/images/IMG_2349_jpeg_jpg.rf.743d7a69284c7ee65b40548c2803bd34.jpg,datasets/raw/aquarium/export/train/labels/IMG_2349_jpeg_jpg.rf.743d7a69284c7ee65b40548c2803bd34.txt,82efb9ba34855f7bfc66413ebe73fc415e6888e454b1ec1df5a3e0db8d373737,c31acdc9c9d3b1b1,reviewed-scene-penguin-rock-pool,768,1024,penguin,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2350_jpeg_jpg.rf.c77c8bea4bbacefbccb48673c5f40171.jpg,datasets/raw/aquarium/export/train/labels/IMG_2350_jpeg_jpg.rf.c77c8bea4bbacefbccb48673c5f40171.txt,55b453a4a8f09969529faad7b34b624db981c5f3370fbe4660d6440f43eb8e59,727756778fcfcf8f,reviewed-scene-penguin-rock-pool,768,1024,penguin,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2351_jpeg_jpg.rf.edf3aaeca6e2355052e41c0cc57f9cb6.jpg,datasets/raw/aquarium/export/train/labels/IMG_2351_jpeg_jpg.rf.edf3aaeca6e2355052e41c0cc57f9cb6.txt,4f8b41808b01e450577eb85cc854da44891dcca2855420493f3cd91e3eeee73e,73df4e6fcfcdd1d9,reviewed-scene-penguin-rock-pool,768,1024,penguin,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2352_jpeg_jpg.rf.b91c732f98fab8234ac4ec50f25a7c32.jpg,datasets/raw/aquarium/export/train/labels/IMG_2352_jpeg_jpg.rf.b91c732f98fab8234ac4ec50f25a7c32.txt,e36a88617097e8b74fbe05f8a18effbf84de38a295814813769aefc27851f448,f63f9fde9f83b393,reviewed-scene-penguin-rock-pool,768,1024,penguin,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2358_jpeg_jpg.rf.efdef53aafee680685b00990131e1442.jpg,datasets/raw/aquarium/export/train/labels/IMG_2358_jpeg_jpg.rf.efdef53aafee680685b00990131e1442.txt,a48a97ec7ec4c88a2befb0e8490a9b773421adbe07724667819919472a0652df,54d460461c309109,reviewed-scene-dark-rock-starfish,768,1024,fish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2359_jpeg_jpg.rf.9a22271fa084fd7ba13ffe880215c8f4.jpg,datasets/raw/aquarium/export/train/labels/IMG_2359_jpeg_jpg.rf.9a22271fa084fd7ba13ffe880215c8f4.txt,8c43319a3634a4cda536a8bdc25cfa3ee0b3b0cec3ba85f48c0a9bed5fa132cb,630110880a093b03,reviewed-scene-dark-rock-starfish,768,1024,fish;starfish,3,train,included
datasets/raw/aquarium/export/train/images/IMG_2360_jpeg_jpg.rf.1f04ed9c5472f410de3263510a5de6dd.jpg,datasets/raw/aquarium/export/train/labels/IMG_2360_jpeg_jpg.rf.1f04ed9c5472f410de3263510a5de6dd.txt,fac02e53d747cb800cb5212f5c338b3bf14830152853c26bb3d117f3f3d47d67,de6a3231332b0f01,reviewed-scene-dark-rock-starfish,768,1024,fish,4,train,included
datasets/raw/aquarium/export/train/images/IMG_2361_jpeg_jpg.rf.02195fab4639c0b58bef41a6944fda9d.jpg,datasets/raw/aquarium/export/train/labels/IMG_2361_jpeg_jpg.rf.02195fab4639c0b58bef41a6944fda9d.txt,3acfb4ef054abfe73e4c124a56efb687bd6130fb3159b603056fb710bfc5d928,810683878b938121,reviewed-scene-dark-rock-starfish,768,1024,fish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2362_jpeg_jpg.rf.a1ac6ab5801ffa496d0fbd6038ebf034.jpg,datasets/raw/aquarium/export/train/labels/IMG_2362_jpeg_jpg.rf.a1ac6ab5801ffa496d0fbd6038ebf034.txt,6e345e98bb98280cc7c47bd5a86ba287ff5e320e54be7f2dc8290bd9f0d00d65,0707490b2b1ede3e,reviewed-scene-dark-rock-starfish,768,1024,fish;shark,3,train,included
datasets/raw/aquarium/export/train/images/IMG_2363_jpeg_jpg.rf.c646c1cefead3cafbda9956f065dbe6a.jpg,datasets/raw/aquarium/export/train/labels/IMG_2363_jpeg_jpg.rf.c646c1cefead3cafbda9956f065dbe6a.txt,26be3b8aa51f01a3a26c65dbcef6345592694355223d077e1fb35290ed46fea1,9c9c4636632b7339,reviewed-scene-dark-rock-starfish,768,1024,fish;starfish,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2364_jpeg_jpg.rf.28f37990b12a2ca62cd367362cf202d4.jpg,datasets/raw/aquarium/export/train/labels/IMG_2364_jpeg_jpg.rf.28f37990b12a2ca62cd367362cf202d4.txt,c2fd30955e49e7a834544ef4df96acce8b3616b374c0c953e80b27a3abbbfe8f,77337fee36b35b7e,reviewed-scene-dark-rock-starfish,768,1024,fish;shark,3,train,included
datasets/raw/aquarium/export/train/images/IMG_2365_jpeg_jpg.rf.9091a7e8b24fcf1d8493c5a4dd1310d1.jpg,datasets/raw/aquarium/export/train/labels/IMG_2365_jpeg_jpg.rf.9091a7e8b24fcf1d8493c5a4dd1310d1.txt,d836db3160c56393f5bb8e63398fa3e0d2c058e8a049cc3d9da323e3f5da0e26,896ee6b6e2673b5b,reviewed-scene-dark-rock-starfish,768,1024,fish;shark,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2368_jpeg_jpg.rf.4f2acbd69ebf32d532fe6ed7d236cfaf.jpg,datasets/raw/aquarium/export/train/labels/IMG_2368_jpeg_jpg.rf.4f2acbd69ebf32d532fe6ed7d236cfaf.txt,b122a30cc3f1ac7111e266ff9a779cbe5bf3876de7013c8a8f572a3bad710eab,e0e0e031a8dccd89,reviewed-scene-dark-rock-starfish,768,1024,fish;starfish,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2369_jpeg_jpg.rf.9cae2a081c00b8db2b2998919e65d420.jpg,datasets/raw/aquarium/export/train/labels/IMG_2369_jpeg_jpg.rf.9cae2a081c00b8db2b2998919e65d420.txt,5a9a20f53fbc925201adc5794584993c5443966df147880cfe91cd4e8ec2750a,c0c0e441580c0e4d,reviewed-scene-dark-rock-starfish,768,1024,fish,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2370_jpeg_jpg.rf.d5bdf9d889fa01a687af0038c3ede236.jpg,datasets/raw/aquarium/export/train/labels/IMG_2370_jpeg_jpg.rf.d5bdf9d889fa01a687af0038c3ede236.txt,4aacb475a5a878c53fe350e0c25032624926b018dd3fabb8c43f2ae1d06d475a,1303064652118385,reviewed-scene-dark-rock-starfish,768,1024,fish,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2372_jpeg_jpg.rf.ea92b226d1699c4cb4276758024ffb3a.jpg,datasets/raw/aquarium/export/train/labels/IMG_2372_jpeg_jpg.rf.ea92b226d1699c4cb4276758024ffb3a.txt,a8f8168e6f4d996ab87371c1240396eaf23821d4f33a4fc5a57736c6520699bc,0dc9f0ec6e73f323,reviewed-scene-dark-rock-starfish,768,1024,fish,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2373_jpeg_jpg.rf.6b8f32a68ab7d25ff0cd7f977bd187fc.jpg,datasets/raw/aquarium/export/train/labels/IMG_2373_jpeg_jpg.rf.6b8f32a68ab7d25ff0cd7f977bd187fc.txt,74f9a97cd025e013ab119648a5647206349a7f0826752a8fbd0c80710117c59b,5d5d599b99cbd787,reviewed-scene-dark-rock-starfish,768,1024,starfish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2374_jpeg_jpg.rf.13a3afe5fa27f706d031758c74d64dae.jpg,datasets/raw/aquarium/export/train/labels/IMG_2374_jpeg_jpg.rf.13a3afe5fa27f706d031758c74d64dae.txt,30205957eba348ecc5ff2e5b24e5dd838b2d7e649e078735afe76848c2ab1141,6d5c5948ce55d6d3,reviewed-scene-dark-rock-starfish,768,1024,starfish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2375_jpeg_jpg.rf.ed73b2179f3b96fe3088456fc43a2cf5.jpg,datasets/raw/aquarium/export/train/labels/IMG_2375_jpeg_jpg.rf.ed73b2179f3b96fe3088456fc43a2cf5.txt,3ec32bb7d30040f9e6415cc4beb94a908cafc482387b6e091a66c1e8a4b5b443,3c30aa0f22985864,reviewed-scene-dark-rock-starfish,768,1024,fish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2376_jpeg_jpg.rf.238955f6c2fbed6cd8b508f1b61f84de.jpg,datasets/raw/aquarium/export/train/labels/IMG_2376_jpeg_jpg.rf.238955f6c2fbed6cd8b508f1b61f84de.txt,447e8ae60a96eaee1fcf281164558512cf33221903e85f4f733b7806eea5b652,161c93120a3150c0,reviewed-scene-dark-rock-starfish,768,1024,starfish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2377_jpeg_jpg.rf.058bc10292405404b78e4d6ec8315b44.jpg,datasets/raw/aquarium/export/train/labels/IMG_2377_jpeg_jpg.rf.058bc10292405404b78e4d6ec8315b44.txt,480f3b6ba0d9479f1fa82b037e4f078e4b3814c1bdb04cab90b1de8c9220d685,81090d070b0acfc3,reviewed-scene-dark-rock-starfish,768,1024,fish,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2378_jpeg_jpg.rf.9a7993c75521d4b5383257936c7ab263.jpg,datasets/raw/aquarium/export/train/labels/IMG_2378_jpeg_jpg.rf.9a7993c75521d4b5383257936c7ab263.txt,6ec877d0ae49804b37fd4e00517a08ea3dbc3a8cb4eb29a6f9c381dbda058613,0e1d0d1413830529,reviewed-scene-dark-rock-starfish,768,1024,starfish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2382_jpeg_jpg.rf.b431ad0ed94761ef82281dbe844170cc.jpg,datasets/raw/aquarium/export/train/labels/IMG_2382_jpeg_jpg.rf.b431ad0ed94761ef82281dbe844170cc.txt,fefe3d09b992e103a585e3c227eca0348b5c7d4f3cc97554555fc1502e9d6740,e5f73b7d5f6d73f3,reviewed-scene-dark-rock-starfish,768,1024,fish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2383_jpeg_jpg.rf.fd376436d382e985e3c0e6936860212f.jpg,datasets/raw/aquarium/export/train/labels/IMG_2383_jpeg_jpg.rf.fd376436d382e985e3c0e6936860212f.txt,cd290fc5b6735317487a47d53d3a5d4fde967a48a11bf8de592bf974b647b5ba,f38efcf1b93747af,reviewed-scene-dark-rock-starfish,768,1024,starfish,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2384_jpeg_jpg.rf.a094269cf1f5522f894b6a2cfc636a8d.jpg,datasets/raw/aquarium/export/train/labels/IMG_2384_jpeg_jpg.rf.a094269cf1f5522f894b6a2cfc636a8d.txt,fa134354541a07f3aa46e49c89152412125bab2a9d0327d47aa7dd64d1916b39,44ec79c1274de58c,reviewed-scene-dark-rock-starfish,768,1024,starfish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2385_jpeg_jpg.rf.401926de349287bb4d9152d065e9a822.jpg,datasets/raw/aquarium/export/train/labels/IMG_2385_jpeg_jpg.rf.401926de349287bb4d9152d065e9a822.txt,536a2772bb91971c5bf2159387a23a4eb571f9e78e8ba574871b5d3155598d95,3139391f3f997377,reviewed-scene-dark-rock-starfish,768,1024,fish,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2386_jpeg_jpg.rf.24ef35f21ff0b936ede4bb3a50c0886e.jpg,datasets/raw/aquarium/export/train/labels/IMG_2386_jpeg_jpg.rf.24ef35f21ff0b936ede4bb3a50c0886e.txt,863893c9ce557879841a225a3da93d61da6cb3702dfcc3886ef7ad5c3caa3ab9,606599d89b9bc387,reviewed-scene-dark-rock-starfish,768,1024,fish;starfish,3,train,included
datasets/raw/aquarium/export/train/images/IMG_2389_jpeg_jpg.rf.3659b6446ca8e6cc9caea6f862cb7c64.jpg,datasets/raw/aquarium/export/train/labels/IMG_2389_jpeg_jpg.rf.3659b6446ca8e6cc9caea6f862cb7c64.txt,85f083ea90579991efdc537081a10bf26a6ae068ca153f1048c4659a7269e766,90923b0f5e72f7f2,reviewed-scene-dark-rock-starfish,768,1024,starfish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2390_jpeg_jpg.rf.64fe0a0c9bb0459e06335b75d455ffb2.jpg,datasets/raw/aquarium/export/train/labels/IMG_2390_jpeg_jpg.rf.64fe0a0c9bb0459e06335b75d455ffb2.txt,7447e789be208eb9255dacb1b79382d721fce4aa0766ddaec94379561054296a,e406227ccb362288,reviewed-scene-dark-rock-starfish,768,1024,starfish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2393_jpeg_jpg.rf.51a3d165da3aac4466f89c834fa6532e.jpg,datasets/raw/aquarium/export/train/labels/IMG_2393_jpeg_jpg.rf.51a3d165da3aac4466f89c834fa6532e.txt,17be3540fdba480470fa2cde54f3fda5ed7ede979ea27f1025d7e44e91bfd049,2d3042474c181383,reviewed-scene-tropical-coral,768,1024,fish,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2394_jpeg_jpg.rf.3994f29b2f24a3104ed3404617128485.jpg,datasets/raw/aquarium/export/train/labels/IMG_2394_jpeg_jpg.rf.3994f29b2f24a3104ed3404617128485.txt,9c4e044bec583e73cb1ec510e6707e6fb5bdf2c02e874cad77a91decea5ea787,9c980b4f441ceafb,reviewed-scene-tropical-coral,768,1024,fish,9,train,included
datasets/raw/aquarium/export/train/images/IMG_2399_jpeg_jpg.rf.13370408785f27bea59424ce8d46dbca.jpg,datasets/raw/aquarium/export/train/labels/IMG_2399_jpeg_jpg.rf.13370408785f27bea59424ce8d46dbca.txt,2601977c718609c4458b37c9aeb2e14d3aa6307be1df61fcb61fdfc0412151bf,31496ce6a6878371,reviewed-scene-tropical-coral,768,1024,fish,3,train,included
datasets/raw/aquarium/export/train/images/IMG_2400_jpeg_jpg.rf.70540f43bd58c832e6dad61e456ee889.jpg,datasets/raw/aquarium/export/train/labels/IMG_2400_jpeg_jpg.rf.70540f43bd58c832e6dad61e456ee889.txt,f873d88730242fc98bf352e5b8d4689bcef8a4fe0403fcafeee9f0ae61375588,1b49cc136be19c4c,reviewed-scene-tropical-coral,768,1024,fish,9,train,included
datasets/raw/aquarium/export/train/images/IMG_2401_jpeg_jpg.rf.9c2bfe2fea5904ab85682c15ea13eeac.jpg,datasets/raw/aquarium/export/train/labels/IMG_2401_jpeg_jpg.rf.9c2bfe2fea5904ab85682c15ea13eeac.txt,18903c34b700ec44cd0f191910baac495337788b08459e5d4933a4c8a4897f45,dae5b0182c335fcf,reviewed-scene-tropical-coral,768,1024,fish,8,train,included
datasets/raw/aquarium/export/train/images/IMG_2402_jpeg_jpg.rf.ff2e5af0a2d1693c155a01d7494fc8e4.jpg,datasets/raw/aquarium/export/train/labels/IMG_2402_jpeg_jpg.rf.ff2e5af0a2d1693c155a01d7494fc8e4.txt,d27042bb3cdf4ca87f5f197d645208c8cf05ec232bb75d8fbcab70f80a319449,bb23871d38213186,reviewed-scene-tropical-coral,768,1024,fish,6,train,included
datasets/raw/aquarium/export/train/images/IMG_2403_jpeg_jpg.rf.fc3a8f234fe9214577fc7f5d2df940b6.jpg,datasets/raw/aquarium/export/train/labels/IMG_2403_jpeg_jpg.rf.fc3a8f234fe9214577fc7f5d2df940b6.txt,abf88562f73fb7a769e9c07ecf646d9c25facf0cfb9b43672ea5c909abcab7f5,0848280f071cdf37,reviewed-scene-tropical-coral,768,1024,fish,5,train,included
datasets/raw/aquarium/export/train/images/IMG_2405_jpeg_jpg.rf.a2556645dee0dd9c64327b09b4a4f6f8.jpg,datasets/raw/aquarium/export/train/labels/IMG_2405_jpeg_jpg.rf.a2556645dee0dd9c64327b09b4a4f6f8.txt,bf7ef8dfdf7c3cfb72ac5424e133b7033293033988b297595bfb170b6f5c296d,5a606ecfc6b33b61,reviewed-scene-tropical-coral,768,1024,fish,6,train,included
datasets/raw/aquarium/export/train/images/IMG_2406_jpeg_jpg.rf.1188b08782ffbc29af95b22721ca6015.jpg,datasets/raw/aquarium/export/train/labels/IMG_2406_jpeg_jpg.rf.1188b08782ffbc29af95b22721ca6015.txt,9a982c4edd0dc2b462139741a207df22e6fea9e033fb473db548719381411d29,06efa326c15052e0,reviewed-scene-tropical-coral,768,1024,fish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2408_jpeg_jpg.rf.e0e6c527f73aed3fdbdd2cabeea44fe0.jpg,datasets/raw/aquarium/export/train/labels/IMG_2408_jpeg_jpg.rf.e0e6c527f73aed3fdbdd2cabeea44fe0.txt,d1cda29c4dde29e79f8ddc7255bb289f7925a2d4bc7f19399d2cfb139d958ac0,ce5089915e62a991,reviewed-scene-tropical-coral,768,1024,fish,6,train,included
datasets/raw/aquarium/export/train/images/IMG_2409_jpeg_jpg.rf.2de52b31d07502007ce8e96350212d7c.jpg,datasets/raw/aquarium/export/train/labels/IMG_2409_jpeg_jpg.rf.2de52b31d07502007ce8e96350212d7c.txt,751b00217db15b4fa92b1294a859c8544b9e4d2504ae38226dfe4b347e081564,8cecac63f1f82426,reviewed-scene-tropical-coral,768,1024,fish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2410_jpeg_jpg.rf.28e599148c43192990cc399a4940f016.jpg,datasets/raw/aquarium/export/train/labels/IMG_2410_jpeg_jpg.rf.28e599148c43192990cc399a4940f016.txt,fe555f9ffb1c4de4aed7d2cfa0ef5667ec0e5b76a61e53838c3989788dc11032,67734184b3fb381c,reviewed-scene-tropical-coral,768,1024,fish,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2412_jpeg_jpg.rf.31034ae005fc4ba75a20f94f91e4bbc5.jpg,datasets/raw/aquarium/export/train/labels/IMG_2412_jpeg_jpg.rf.31034ae005fc4ba75a20f94f91e4bbc5.txt,461e62cd4fd7f5b2ef44db3400fa6346b08410cf7cbbc227f46261ce27299d26,3a7568daf85a9890,reviewed-scene-large-blue-shark-ray,768,1024,fish,2,train,included
